,,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
G,2X,,,,,43.4,20308.0,57.0,0.36,,,,,43.5,17210.0,43.0,0.44,,,,,41.9,19893.0,86.0,0.32,43.5,16378.0,57.0,0.47,43.4,17633.0,82.0,0.41,,,,,,,,,,,,,43.3,18390.0,133.0,0.45,43.6,17400.0,144.0,0.57,,,,,,,,,42.8,17305.0,232.0,0.6,,,,,,,,,,,,,43.1,19070.0,173.0,0.42,,,,,,,,,42.7,18438.0,114.0,0.49,,,,,43.2,18298.0,215.0,0.49,,,,,,,,,44.1,15944.0,131.0,0.49,42.7,19214.0,143.0,0.48,43.4,16906.0,181.0,0.64,43.1,16405.0,147.0,0.64,,,,,,,,,42.9,18993.0,192.0,0.57,42.8,17291.0,111.0,0.53,42.4,16308.0,288.0,0.7,,,,,42.5,18341.0,82.0,0.51,,,,,,,,,,,,,43.5,18453.0,98.0,0.46,,,,
G,5X,,,,,47.3,12377.0,36.0,0.0,,,,,49.0,10254.0,29.0,0.0,,,,,46.0,12319.0,60.0,0.0,49.4,9834.0,35.0,0.0,49.1,10622.0,43.0,0.0,,,,,,,,,,,,,49.5,10611.0,72.0,0.0,49.0,11163.0,79.0,0.0,,,,,,,,,48.4,11186.0,188.0,0.0,,,,,,,,,,,,,48.4,11753.0,128.0,0.0,,,,,,,,,49.0,10691.0,73.0,0.0,,,,,48.7,11273.0,162.0,0.0,,,,,,,,,50.7,9267.0,76.0,0.0,48.9,11892.0,76.0,0.0,49.0,10901.0,114.0,0.0,47.9,10688.0,112.0,0.0,,,,,,,,,48.8,11756.0,142.0,0.0,47.9,11171.0,86.0,0.0,47.7,10117.0,180.0,0.0,,,,,48.5,11770.0,46.0,0.0,,,,,48.1,10594.0,63.0,0.0,,,,,48.5,10756.0,46.0,0.0,,,,
R,1P,,,,,42.5,25849.0,61.0,1.13,,,,,43.8,20039.0,37.0,1.33,,,,,41.7,21740.0,80.0,1.92,43.5,23052.0,113.0,1.27,43.9,24414.0,97.0,1.35,,,,,,,,,,,,,43.5,21785.0,68.0,1.2,41.6,21221.0,307.0,2.02,,,,,,,,,42.7,20660.0,246.0,1.36,,,,,,,,,,,,,43.2,22323.0,91.0,1.31,,,,,,,,,42.1,22146.0,111.0,1.3,,,,,42.3,21312.0,186.0,1.5,,,,,,,,,43.9,20026.0,122.0,1.28,42.1,22223.0,145.0,1.59,42.2,19955.0,245.0,1.72,43.3,19764.0,190.0,1.35,,,,,,,,,43.1,21470.0,182.0,1.71,40.9,19490.0,151.0,1.63,40.9,19675.0,313.0,1.6,,,,,42.4,21863.0,166.0,1.58,,,,,43.6,20762.0,64.0,1.2,,,,,42.6,20974.0,90.0,1.61,,,,
S,1C,,,,,,,,,44.6,11513.0,1.0,0.0,,,,,,,,,43.9,15106.0,27.0,0.43,,,,,38.4,2873.0,1.0,0.0,44.9,3525.0,34.0,0.0,45.1,3517.0,25.0,0.0,44.9,6223.0,334.0,0.0,,,,,,,,,37.4,9075.0,7.0,0.0,,,,,,,,,,,,,43.1,21418.0,2.0,0.0,46.5,11561.0,5.0,0.0,,,,,42.1,17231.0,2.0,0.0,,,,,,,,,47.1,6216.0,316.0,0.0,,,,,40.8,10483.0,9.0,0.0,41.6,9071.0,590.0,0.0,,,,,,,,,,,,,,,,,41.4,14391.0,2.0,0.0,43.3,6273.0,340.0,0.0,,,,,,,,,,,,,,,,,,,,,44.2,12428.0,4.0,0.0,,,,,47.0,6290.0,349.0,0.0,,,,,,,,
C,6I,,,,,,,,,,,,,41.7,11608.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,31610.0,30.0,0.0,42.8,20778.0,61.0,0.0,,,,,,,,,42.3,20314.0,244.0,0.0,,,,,,,,,,,,,43.9,25901.0,438.0,0.0,,,,,,,,,43.7,30764.0,88.0,0.0,,,,,41.3,15738.0,164.0,0.0,,,,,,,,,44.8,28012.0,32.0,0.0,44.0,27616.0,485.0,0.0,44.2,23024.0,73.0,0.0,42.7,22016.0,93.0,0.0,,,,,,,,,41.8,15977.0,81.0,0.0,,,,,42.0,15300.0,36.0,0.0,,,,,42.0,18961.0,505.0,0.0,,,,,43.3,19970.0,39.0,0.0,,,,,44.8,31823.0,7.0,0.0,,,,
J,1C,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.17,43.1,2879.0,1.0,0.28,,,,,37.7,534.0,4.0,0.48,47.5,2880.0,0.0,0.2,47.5,2880.0,0.0,0.24,,,,,,,,,,,,,38.4,806.0,1.0,0.39,,,,,,,,,43.4,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,44.5,2455.0,0.0,0.23,,,,,,,,,,,,,42.9,2876.0,1.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,2880.0,0.0,0.18,,,,,,,,,,,,,,,,,,,,,40.0,2880.0,0.0,0.2
J,2L,,,,,,,,,,,,,,,,,39.9,2880.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,788.0,4.0,0.52,,,,,,,,,41.7,2880.0,0.0,0.25,,,,,,,,,,,,,,,,,41.6,2452.0,0.0,0.28,,,,,,,,,,,,,40.5,2876.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,38.8,2880.0,0.0,0.27
J,5Q,,,,,,,,,,,,,,,,,44.4,2880.0,0.0,0.0,,,,,,,,,,,,,49.3,2880.0,0.0,0.0,50.7,2880.0,0.0,0.0,,,,,,,,,,,,,40.9,823.0,2.0,0.0,,,,,,,,,47.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,31.6,1273.0,7.0,0.0,,,,,,,,,,,,,45.5,2877.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34.4,1846.0,19.0,0.0
J,1X,,,,,,,,,,,,,,,,,,,,,45.2,2879.0,1.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,42.7,2879.0,1.0,0.37,,,,,37.4,518.0,11.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,42.4,2879.0,1.0,0.26,,,,,33.4,498.0,12.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,46.2,2879.0,1.0,0.0,,,,,38.8,518.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,45.7,2879.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,40.4,1547.0,149.0,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,2396.0,1.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5I,,,,,,,,,,,,,,,,,,,,,47.7,5756.0,4.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,43.9,1433.0,117.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,2396.0,1.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,17815.0,62.0,0.19,44.4,16958.0,22.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,18495.0,53.0,0.14,,,,,,,,,,,,,,,,,,,,,44.3,19656.0,40.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,17306.0,34.0,0.17,,,,,,,,
J,2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,2880.0,0.0,0.07,44.9,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,886.0,17.0,0.0,,,,,,,,,,,,,,,,,40.8,1067.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,419.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,41.0,938.0,3.0,0.0
