,,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
G,2W,29.6,30702.0,64.0,0.21,29.6,33043.0,119.0,0.36,31.6,27089.0,84.0,0.27,30.9,27596.0,66.0,0.35,30.6,30846.0,56.0,0.17,29.0,31451.0,146.0,0.35,29.6,31499.0,237.0,0.35,30.9,26940.0,84.0,0.43,30.4,28967.0,124.0,0.44,39.0,29360.0,116.0,0.24,41.0,28079.0,39.0,0.22,41.4,33064.0,61.0,0.22,30.2,29678.0,181.0,0.39,30.1,28948.0,135.0,0.42,30.2,31360.0,147.0,0.33,27.8,31241.0,117.0,0.28,30.3,27302.0,261.0,0.45,28.8,31366.0,120.0,0.31,32.1,29314.0,73.0,0.22,30.2,30226.0,258.0,0.39,32.1,29136.0,59.0,0.16,31.0,27191.0,61.0,0.19,28.8,29211.0,228.0,0.42,41.3,29567.0,132.0,0.17,30.6,28616.0,232.0,0.39,31.5,26380.0,88.0,0.23,42.0,30844.0,80.0,0.19,31.9,25552.0,97.0,0.39,29.1,30599.0,88.0,0.37,30.0,16058.0,84.0,0.51,30.5,26169.0,129.0,0.49,31.8,27497.0,71.0,0.25,41.5,32649.0,68.0,0.21,30.1,29594.0,238.0,0.39,27.6,26860.0,83.0,0.41,30.1,24594.0,285.0,0.53,32.2,30489.0,66.0,0.18,28.8,29985.0,137.0,0.41,32.7,25040.0,78.0,0.29,30.6,26917.0,120.0,0.43,41.7,29479.0,81.0,0.21,29.6,30202.0,232.0,0.41,25.5,28263.0,29.0,0.13
G,5Q,48.2,11131.0,24.0,0.0,,,,,48.9,9755.0,21.0,0.0,,,,,46.6,9857.0,16.0,0.0,,,,,,,,,,,,,,,,,48.6,10577.0,42.0,0.0,50.5,10047.0,9.0,0.0,50.4,12006.0,25.0,0.0,,,,,,,,,47.0,11802.0,36.0,0.0,45.6,11320.0,41.0,0.0,,,,,47.2,11934.0,22.0,0.0,47.7,10711.0,19.0,0.0,,,,,46.3,10224.0,31.0,0.0,31.6,2752.0,49.0,0.0,,,,,49.9,10467.0,36.0,0.0,,,,,47.6,9573.0,18.0,0.0,50.5,11250.0,30.0,0.0,,,,,,,,,,,,,,,,,49.0,9540.0,12.0,0.0,50.3,11866.0,22.0,0.0,,,,,,,,,,,,,46.9,10439.0,12.0,0.0,,,,,49.0,9314.0,25.0,0.0,,,,,50.4,10317.0,15.0,0.0,,,,,34.0,7910.0,80.0,0.0
R,1C,43.7,24276.0,53.0,1.13,43.8,26448.0,56.0,1.09,44.6,21318.0,106.0,1.33,44.9,20949.0,49.0,1.33,42.8,19918.0,98.0,1.37,42.7,20884.0,54.0,1.46,44.0,21835.0,81.0,1.51,44.9,22479.0,80.0,1.58,45.3,23988.0,95.0,1.2,45.8,20759.0,59.0,1.27,46.2,20208.0,28.0,1.09,46.3,24772.0,35.0,0.84,45.0,21834.0,54.0,1.65,42.9,21510.0,328.0,1.65,44.8,25091.0,145.0,1.18,42.4,22078.0,185.0,2.01,44.2,20957.0,218.0,1.84,42.1,22192.0,158.0,1.58,46.0,21453.0,81.0,1.29,44.7,22723.0,68.0,1.42,46.2,22520.0,57.0,1.11,38.9,19533.0,69.0,1.38,43.5,22114.0,110.0,1.85,45.9,21456.0,80.0,1.16,43.7,22082.0,148.0,1.34,44.8,19590.0,73.0,1.31,46.2,24682.0,83.0,0.93,45.4,20237.0,126.0,1.67,43.6,21975.0,123.0,1.95,43.5,11797.0,145.0,2.03,44.7,19884.0,198.0,2.07,45.1,21593.0,121.0,1.09,46.3,25137.0,47.0,0.88,44.4,22190.0,159.0,1.89,42.3,19527.0,151.0,2.13,42.2,20194.0,320.0,1.59,46.3,20537.0,57.0,1.67,43.8,22191.0,161.0,1.85,44.8,19899.0,133.0,1.33,45.0,21256.0,72.0,1.49,46.4,23439.0,47.0,1.08,43.8,20699.0,89.0,1.68,39.0,20196.0,36.0,1.14
R,2C,41.8,24029.0,69.0,1.17,41.2,26402.0,78.0,1.0,41.3,20820.0,108.0,1.29,40.8,20926.0,50.0,1.29,42.2,18169.0,74.0,1.36,40.0,20867.0,56.0,1.32,39.9,21771.0,91.0,1.56,41.1,22426.0,93.0,1.57,40.9,23921.0,110.0,1.15,40.9,20499.0,142.0,1.26,42.3,20139.0,49.0,0.97,41.7,24626.0,106.0,0.89,41.1,21792.0,67.0,1.4,39.9,21303.0,316.0,1.44,41.7,24565.0,143.0,1.17,39.1,20868.0,226.0,1.99,40.3,20831.0,214.0,1.55,40.6,21965.0,125.0,1.61,41.5,20933.0,106.0,1.17,41.2,22692.0,69.0,1.43,41.1,22016.0,96.0,1.1,41.1,19652.0,62.0,1.3,40.2,22052.0,124.0,1.59,40.9,20972.0,120.0,1.23,40.6,22020.0,153.0,1.28,41.6,19158.0,83.0,1.19,,,,,41.5,20154.0,131.0,1.5,39.8,21901.0,131.0,1.73,40.3,11717.0,145.0,1.69,40.8,19744.0,194.0,1.77,41.8,21166.0,105.0,1.1,41.7,24989.0,90.0,0.79,40.2,22097.0,168.0,1.74,39.7,19440.0,143.0,1.99,39.5,19928.0,391.0,1.4,41.7,19516.0,43.0,1.65,39.6,22102.0,161.0,1.57,41.7,19307.0,140.0,1.38,41.5,21209.0,76.0,1.39,43.1,23366.0,57.0,0.97,40.5,20614.0,101.0,1.74,39.5,19394.0,54.0,1.13
R,2P,42.2,23951.0,49.0,1.14,40.5,26323.0,92.0,0.92,41.7,20625.0,82.0,1.24,40.1,20862.0,59.0,1.15,43.1,16284.0,32.0,1.25,39.4,20816.0,65.0,1.26,39.3,21600.0,125.0,1.52,40.5,22322.0,98.0,1.46,40.3,23791.0,143.0,1.11,40.5,20554.0,130.0,1.2,41.9,20141.0,48.0,1.0,41.4,24600.0,106.0,0.93,40.5,21715.0,90.0,1.31,39.4,21018.0,344.0,1.39,42.0,24371.0,104.0,1.07,39.6,20397.0,224.0,1.82,39.7,20668.0,230.0,1.53,41.0,21784.0,122.0,1.36,41.9,20705.0,94.0,1.23,40.6,22566.0,109.0,1.35,41.4,21980.0,107.0,0.99,41.4,19307.0,45.0,1.39,39.7,21893.0,130.0,1.69,40.5,21025.0,115.0,1.32,40.0,21934.0,164.0,1.27,42.0,19015.0,70.0,1.16,41.8,24540.0,152.0,0.9,41.0,19990.0,143.0,1.73,39.3,21722.0,137.0,1.76,39.8,11597.0,138.0,1.5,40.3,19587.0,164.0,1.61,42.2,20792.0,93.0,0.94,41.3,24974.0,95.0,0.95,39.6,21952.0,173.0,1.69,38.7,19297.0,147.0,1.85,39.0,19579.0,417.0,1.33,42.3,18133.0,49.0,1.42,39.0,21951.0,172.0,1.54,42.2,19038.0,85.0,1.42,40.9,21147.0,89.0,1.35,42.8,23358.0,57.0,1.05,40.0,20458.0,109.0,1.8,39.8,19451.0,37.0,1.04
C,1I,,,,,39.2,24111.0,175.0,0.0,,,,,39.3,11031.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,32206.0,15.0,0.0,40.6,20499.0,59.0,0.0,,,,,,,,,40.3,19784.0,158.0,0.0,40.7,22073.0,70.0,0.0,,,,,40.9,25661.0,539.0,0.0,,,,,42.3,24398.0,13.0,0.0,41.2,31459.0,51.0,0.0,,,,,38.9,15049.0,90.0,0.0,,,,,,,,,42.0,28747.0,20.0,0.0,41.5,28085.0,450.0,0.0,41.6,12983.0,26.0,0.0,41.0,21334.0,48.0,0.0,,,,,,,,,39.7,15097.0,101.0,0.0,38.9,23134.0,39.0,0.0,39.2,14780.0,33.0,0.0,44.5,21889.0,18.0,0.0,39.9,18343.0,490.0,0.0,,,,,,,,,,,,,42.6,32496.0,8.0,0.0,40.8,28432.0,21.0,0.0
E,1X,,,,,44.8,11020.0,16.0,0.25,,,,,45.2,9244.0,10.0,0.3,,,,,44.2,8513.0,9.0,0.21,42.8,9519.0,11.0,0.24,45.9,8109.0,12.0,0.35,44.6,8425.0,27.0,0.28,,,,,,,,,,,,,44.9,8942.0,7.0,0.35,45.1,8864.0,30.0,0.36,,,,,,,,,44.4,9631.0,62.0,0.38,,,,,,,,,44.8,9447.0,16.0,0.22,,,,,,,,,43.6,9351.0,17.0,0.43,,,,,44.5,9805.0,36.0,0.32,,,,,,,,,45.5,7814.0,22.0,0.38,44.7,9037.0,9.0,0.28,43.0,5927.0,20.0,0.54,44.8,9006.0,34.0,0.48,,,,,,,,,44.2,10241.0,43.0,0.34,42.0,6196.0,6.0,0.37,43.6,8782.0,47.0,0.54,,,,,44.0,10151.0,24.0,0.35,,,,,46.1,8603.0,15.0,0.33,,,,,45.1,8470.0,15.0,0.27,,,,
E,5X,,,,,44.1,9761.0,14.0,0.24,,,,,45.7,8455.0,16.0,0.25,,,,,44.0,8064.0,10.0,0.29,42.0,8119.0,14.0,0.26,46.0,6984.0,12.0,0.34,45.3,7418.0,25.0,0.37,,,,,,,,,,,,,45.4,8340.0,8.0,0.32,46.2,8335.0,31.0,0.31,,,,,,,,,45.7,9023.0,63.0,0.38,,,,,,,,,46.1,8642.0,16.0,0.25,,,,,,,,,44.5,8698.0,24.0,0.32,,,,,45.9,9058.0,37.0,0.27,,,,,,,,,46.4,7153.0,21.0,0.34,46.2,8708.0,8.0,0.27,44.6,5650.0,12.0,0.48,45.2,8517.0,30.0,0.43,,,,,,,,,45.8,9530.0,40.0,0.29,44.9,5995.0,6.0,0.35,45.1,8092.0,47.0,0.55,,,,,45.3,9519.0,26.0,0.3,,,,,45.9,8223.0,16.0,0.34,,,,,44.9,7866.0,17.0,0.24,,,,
E,7X,,,,,44.3,9762.0,13.0,0.0,,,,,45.3,8455.0,16.0,0.0,,,,,43.1,8064.0,10.0,0.0,42.2,8120.0,13.0,0.0,45.7,6988.0,15.0,0.0,45.5,7419.0,24.0,0.0,,,,,,,,,,,,,45.2,8340.0,8.0,0.0,46.4,8332.0,33.0,0.0,,,,,,,,,44.8,9019.0,64.0,0.0,,,,,,,,,45.9,8642.0,16.0,0.0,,,,,,,,,44.1,8699.0,24.0,0.0,,,,,45.0,9058.0,37.0,0.0,,,,,,,,,45.9,7154.0,21.0,0.0,45.1,8708.0,8.0,0.0,44.1,5651.0,12.0,0.0,44.8,8515.0,30.0,0.0,,,,,,,,,44.9,9527.0,39.0,0.0,43.5,5995.0,6.0,0.0,44.4,8089.0,50.0,0.0,,,,,44.5,9520.0,26.0,0.0,,,,,45.0,8224.0,15.0,0.0,,,,,45.9,7868.0,16.0,0.0,,,,
E,8X,,,,,48.6,9759.0,13.0,0.0,,,,,51.4,8451.0,12.0,0.0,,,,,49.3,8065.0,10.0,0.0,47.1,8120.0,13.0,0.0,51.5,6992.0,13.0,0.0,51.2,7419.0,24.0,0.0,,,,,,,,,,,,,49.8,8337.0,8.0,0.0,51.1,8085.0,20.0,0.0,,,,,,,,,50.1,8776.0,44.0,0.0,,,,,,,,,52.0,8633.0,13.0,0.0,,,,,,,,,50.2,8699.0,24.0,0.0,,,,,51.4,9055.0,37.0,0.0,,,,,,,,,50.9,7100.0,22.0,0.0,50.2,8687.0,8.0,0.0,50.3,5502.0,9.0,0.0,49.9,8425.0,24.0,0.0,,,,,,,,,51.3,9508.0,34.0,0.0,49.9,5995.0,6.0,0.0,50.8,7876.0,38.0,0.0,,,,,50.8,8838.0,21.0,0.0,,,,,51.2,8224.0,15.0,0.0,,,,,50.0,7854.0,16.0,0.0,,,,
