,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5Q,49.1,11486.0,175.0,0.0,49.4,11472.0,81.0,0.0,,,,,,,,,,,,,47.9,12205.0,29.0,0.0,,,,,48.5,10694.0,22.0,0.0,,,,,49.5,12382.0,24.0,0.0,,,,,45.1,7531.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,9961.0,53.0,0.0,48.7,10539.0,55.0,0.0,50.3,10025.0,20.0,0.0,50.3,11988.0,33.0,0.0,,,,,,,,,,,,,46.8,12699.0,25.0,0.0,50.0,12375.0,34.0,0.0,45.4,12515.0,58.0,0.0,50.0,11755.0,78.0,0.0,,,,,,,,,47.2,11956.0,19.0,0.0,45.0,12963.0,32.0,0.0,50.5,9251.0,65.0,0.0,47.7,11551.0,32.0,0.0,,,,,,,,,,,,,45.9,11410.0,18.0,0.0,31.7,2955.0,39.0,0.0,,,,,49.9,10446.0,34.0,0.0,,,,,,,,,47.1,10563.0,21.0,0.0,,,,,,,,,,,,,,,,,48.7,10525.0,19.0,0.0,,,,,50.3,11945.0,23.0,0.0,,,,,,,,,,,,,,,,,47.3,11391.0,22.0,0.0,49.6,11041.0,48.0,0.0,,,,,48.1,11217.0,16.0,0.0,,,,,46.8,11002.0,21.0,0.0,,,,,50.4,10332.0,14.0,0.0,49.0,10018.0,29.0,0.0,,,,,50.4,10346.0,16.0,0.0,,,,,46.5,13711.0,18.0,0.0
R,1C,42.6,21826.0,269.0,1.19,45.7,20733.0,112.0,1.29,45.2,20898.0,39.0,1.34,44.6,19456.0,187.0,1.63,45.4,22907.0,90.0,1.06,44.0,23230.0,50.0,0.96,44.4,25293.0,51.0,1.06,45.0,21091.0,110.0,1.17,45.3,20592.0,133.0,1.21,44.3,22752.0,90.0,1.55,45.0,20336.0,36.0,1.74,42.9,19549.0,118.0,1.13,42.9,21065.0,88.0,1.52,44.3,22137.0,61.0,1.58,45.5,21884.0,51.0,1.07,45.2,22246.0,80.0,1.3,42.0,18659.0,147.0,1.6,45.4,19479.0,101.0,0.9,44.9,23474.0,92.0,1.18,43.2,23150.0,105.0,0.89,46.0,20920.0,76.0,1.2,46.3,20361.0,34.0,0.79,46.5,24842.0,46.0,0.94,45.3,19761.0,101.0,1.19,45.1,21533.0,42.0,1.48,43.7,20250.0,282.0,1.62,45.0,23755.0,116.0,0.87,44.2,24577.0,101.0,1.57,42.4,20763.0,206.0,1.58,46.3,24204.0,132.0,0.66,44.6,20694.0,223.0,1.44,42.5,22129.0,250.0,1.41,42.8,21623.0,179.0,1.44,42.2,21121.0,136.0,1.52,43.6,19312.0,157.0,0.84,46.4,21062.0,90.0,0.99,44.5,20875.0,122.0,1.67,45.0,21973.0,99.0,1.48,46.6,23235.0,155.0,1.03,46.4,22083.0,45.0,0.99,39.5,19584.0,95.0,1.13,43.6,21937.0,103.0,1.51,45.8,21748.0,85.0,0.95,44.1,21187.0,115.0,1.84,42.3,21876.0,111.0,1.33,44.8,19342.0,70.0,1.18,45.7,19757.0,124.0,1.57,43.7,21826.0,131.0,1.48,44.3,18996.0,206.0,1.67,45.1,19171.0,218.0,1.69,45.3,21038.0,100.0,0.97,40.8,18263.0,164.0,1.5,46.5,25293.0,39.0,0.61,45.4,24705.0,73.0,0.82,44.7,21329.0,123.0,1.53,43.0,19400.0,101.0,1.43,41.4,18603.0,107.0,1.71,46.5,22513.0,154.0,0.94,45.9,21261.0,53.0,1.07,45.2,23541.0,68.0,1.32,44.4,23428.0,45.0,0.93,42.5,19492.0,311.0,1.87,46.7,19566.0,56.0,1.02,44.2,21352.0,105.0,1.41,44.5,21588.0,34.0,1.04,45.2,19923.0,188.0,1.29,45.3,20349.0,66.0,1.09,46.7,23639.0,42.0,0.74,43.8,20435.0,86.0,1.4,47.3,24972.0,59.0,0.72
R,2P,41.2,21337.0,320.0,1.2,40.8,19756.0,137.0,1.25,40.0,20473.0,94.0,1.23,40.0,19123.0,270.0,1.59,40.4,22667.0,120.0,0.95,41.8,22382.0,62.0,0.69,40.0,25002.0,111.0,0.9,41.6,19480.0,84.0,1.03,40.2,20227.0,174.0,1.18,39.1,21213.0,231.0,1.54,39.2,20075.0,69.0,1.6,42.6,15380.0,27.0,0.77,38.6,20607.0,170.0,1.45,39.1,21559.0,129.0,1.49,40.5,21569.0,109.0,1.03,40.0,21879.0,133.0,1.17,39.1,18013.0,269.0,1.63,40.3,19098.0,171.0,1.08,38.3,22832.0,186.0,1.12,41.3,22587.0,204.0,0.93,40.0,20352.0,215.0,1.03,41.4,20087.0,104.0,0.92,40.8,24240.0,209.0,0.79,40.7,19519.0,129.0,1.19,39.8,21016.0,127.0,1.31,39.9,19128.0,255.0,1.32,41.6,22720.0,69.0,0.7,37.2,23359.0,233.0,1.55,39.2,18888.0,169.0,1.55,40.5,23369.0,287.0,0.65,39.5,19868.0,269.0,1.39,39.5,21589.0,350.0,1.37,41.6,20200.0,93.0,1.09,40.1,19631.0,90.0,1.16,42.0,19026.0,201.0,0.85,41.9,19939.0,106.0,0.8,39.8,20510.0,215.0,1.6,39.8,21290.0,166.0,1.4,41.0,22959.0,199.0,1.14,41.0,20787.0,94.0,0.76,41.4,18766.0,58.0,0.98,39.0,21216.0,174.0,1.19,39.9,20724.0,128.0,1.06,39.3,20910.0,158.0,1.59,39.6,20913.0,247.0,1.22,41.8,17971.0,66.0,0.97,40.4,19178.0,159.0,1.34,39.0,21149.0,148.0,1.39,39.8,18375.0,206.0,1.42,40.1,18507.0,186.0,1.01,41.9,20035.0,91.0,0.72,40.1,18035.0,176.0,1.39,40.8,24753.0,126.0,0.63,40.1,24323.0,122.0,0.83,38.8,20890.0,184.0,1.17,39.1,19128.0,124.0,1.29,37.4,17820.0,142.0,1.47,42.1,21513.0,115.0,0.81,40.2,20818.0,120.0,1.01,39.5,11158.0,57.0,1.1,41.5,21969.0,76.0,0.92,38.7,18177.0,412.0,1.7,42.1,17328.0,24.0,0.89,39.1,20361.0,233.0,1.3,43.0,21330.0,72.0,1.03,42.2,18304.0,83.0,1.24,40.4,19985.0,111.0,1.03,42.2,23388.0,97.0,0.72,39.1,19690.0,151.0,1.34,42.6,24188.0,70.0,0.61
S,1C,43.6,11520.0,0.0,0.0,,,,,41.6,14377.0,2.0,0.69,48.0,8640.0,0.0,0.0,41.5,11457.0,429.0,0.0,,,,,,,,,44.6,11520.0,0.0,0.0,41.8,14377.0,20.0,1.22,47.5,8741.0,1.0,0.0,,,,,,,,,43.9,16741.0,33.0,0.45,42.9,13496.0,34.0,0.41,46.1,2880.0,0.0,0.0,,,,,38.5,11128.0,140.0,1.59,47.6,8640.0,0.0,0.74,37.3,2880.0,0.0,0.0,45.5,6246.0,325.0,0.0,44.6,5360.0,2.0,0.0,44.7,5360.0,2.0,0.0,44.6,6262.0,329.0,0.0,41.2,11285.0,1.0,0.64,,,,,,,,,36.3,8417.0,2.0,0.0,47.0,11299.0,13.0,0.0,,,,,45.8,7488.0,397.0,0.0,,,,,40.7,17173.0,19.0,0.77,,,,,43.3,22764.0,3.0,0.0,45.9,6261.0,339.0,0.0,46.4,11520.0,0.0,0.0,43.9,11840.0,100.0,0.53,,,,,36.2,11282.0,96.0,1.08,41.6,17280.0,0.0,0.0,,,,,,,,,46.8,6298.0,358.0,0.0,,,,,43.8,11643.0,7.0,1.08,40.5,11296.0,1.0,0.0,,,,,,,,,,,,,,,,,41.2,14400.0,0.0,0.0,44.4,11581.0,751.0,0.0,43.4,6238.0,341.0,0.0,36.6,9745.0,644.0,1.43,,,,,49.8,2880.0,0.0,0.3,,,,,42.2,14400.0,0.0,1.65,46.9,10339.0,6.0,0.0,40.5,8144.0,172.0,2.06,43.1,12970.0,1.0,1.82,,,,,,,,,,,,,42.2,11520.0,0.0,0.0,44.6,12026.0,1.0,0.0,,,,,47.1,6381.0,388.0,0.0,,,,,43.1,8640.0,0.0,0.96
J,1C,,,,,47.3,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3,2880.0,0.0,0.27,,,,,40.9,2880.0,0.0,0.17,43.0,2880.0,0.0,0.28,,,,,,,,,,,,,,,,,,,,,37.5,564.0,4.0,0.55,,,,,47.3,2879.0,1.0,0.25,47.4,2880.0,0.0,0.28,,,,,46.1,2101.0,7.0,0.24,,,,,,,,,38.0,794.0,1.0,0.35,,,,,,,,,,,,,,,,,,,,,43.2,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,2387.0,0.0,0.22,,,,,,,,,,,,,,,,,42.9,2880.0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2S,,,,,45.6,2880.0,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,2880.0,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,2879.0,1.0,0.18,44.9,2879.0,1.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5Q,,,,,50.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,2880.0,0.0,0.0,,,,,44.3,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,2879.0,1.0,0.0,50.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.5,825.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,47.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1297.0,12.0,0.0,,,,,,,,,,,,,,,,,45.6,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,2C,,,,,41.2,19746.0,138.0,1.16,40.5,20792.0,63.0,1.27,40.5,19317.0,235.0,1.53,41.0,22823.0,94.0,1.06,41.6,22094.0,79.0,0.92,40.6,25218.0,70.0,1.01,41.2,19554.0,108.0,1.36,40.7,20486.0,161.0,1.1,,,,,39.8,20276.0,44.0,1.64,41.9,17341.0,92.0,1.14,39.1,21003.0,100.0,1.49,39.5,21913.0,71.0,1.6,41.0,21832.0,60.0,1.07,40.5,22161.0,87.0,1.22,39.4,18590.0,157.0,1.48,40.8,19328.0,135.0,0.92,38.8,23235.0,144.0,1.11,41.7,22562.0,225.0,0.81,40.6,20122.0,264.0,0.95,41.8,20051.0,118.0,0.89,41.2,24319.0,193.0,0.82,41.2,19654.0,109.0,1.23,40.2,21427.0,57.0,1.31,40.0,19735.0,287.0,1.39,41.4,22612.0,102.0,0.93,,,,,38.8,18970.0,201.0,1.61,,,,,39.8,20436.0,232.0,1.52,40.0,21919.0,310.0,1.4,41.2,20283.0,123.0,1.26,39.7,19772.0,134.0,1.42,42.4,19049.0,207.0,0.79,41.5,20103.0,113.0,0.92,40.3,20789.0,139.0,1.51,40.3,21670.0,118.0,1.41,41.6,23118.0,173.0,1.04,40.8,20415.0,85.0,0.95,40.9,18833.0,66.0,1.08,39.4,21700.0,130.0,1.37,40.3,20667.0,138.0,0.84,39.9,21124.0,122.0,1.67,39.8,21654.0,136.0,1.19,41.5,17825.0,82.0,1.21,40.8,19539.0,130.0,1.38,39.4,21521.0,137.0,1.4,40.2,18683.0,210.0,1.51,40.6,18808.0,193.0,1.42,41.8,19554.0,101.0,0.99,40.7,18171.0,172.0,1.38,41.2,24773.0,114.0,0.61,40.6,24620.0,88.0,0.87,39.4,21215.0,131.0,1.37,39.7,19346.0,111.0,1.44,38.6,18236.0,112.0,1.68,41.8,21549.0,112.0,1.01,,,,,40.0,11313.0,44.0,1.11,41.2,22233.0,75.0,1.06,38.9,18991.0,380.0,1.65,41.4,18191.0,59.0,1.07,39.2,21162.0,122.0,1.28,43.4,21341.0,80.0,0.98,41.8,18422.0,145.0,1.3,40.9,20235.0,76.0,1.03,42.6,23362.0,99.0,0.62,39.5,20242.0,108.0,1.28,42.3,24148.0,69.0,0.78
C,6I,,,,,,,,,46.1,3595.0,3.0,0.0,40.8,5763.0,86.0,0.0,41.0,8686.0,39.0,0.0,,,,,,,,,,,,,46.8,3252.0,1.0,0.0,,,,,41.9,12149.0,8.0,0.0,,,,,,,,,40.4,20435.0,151.0,0.0,40.2,13847.0,80.0,0.0,,,,,41.4,15866.0,105.0,0.0,44.6,3713.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,44.3,27883.0,48.0,0.0,44.1,31184.0,30.0,0.0,42.9,20538.0,64.0,0.0,,,,,,,,,,,,,,,,,42.8,19797.0,224.0,0.0,45.1,4184.0,26.0,0.0,,,,,,,,,,,,,,,,,42.3,24000.0,159.0,0.0,43.8,24624.0,292.0,0.0,41.9,12350.0,63.0,0.0,,,,,,,,,43.6,30237.0,48.0,0.0,,,,,41.6,15395.0,98.0,0.0,41.6,8800.0,465.0,0.0,,,,,44.8,27490.0,36.0,0.0,43.9,26655.0,466.0,0.0,44.1,22731.0,56.0,0.0,42.9,21495.0,56.0,0.0,,,,,43.9,17151.0,369.0,0.0,,,,,42.0,5968.0,27.0,0.0,42.0,15995.0,43.0,0.0,42.6,23720.0,90.0,0.0,41.5,21971.0,326.0,0.0,,,,,,,,,39.1,4595.0,10.0,0.0,,,,,42.5,15180.0,31.0,0.0,,,,,42.3,18517.0,561.0,0.0,,,,,,,,,43.6,19645.0,34.0,0.0,,,,,44.5,31166.0,16.0,0.0,,,,
E,1X,,,,,,,,,45.9,8771.0,5.0,0.18,41.3,9792.0,66.0,0.27,45.2,10276.0,24.0,0.27,,,,,45.2,11255.0,14.0,0.24,,,,,45.5,8694.0,41.0,0.25,,,,,45.5,9504.0,5.0,0.26,,,,,43.3,11668.0,15.0,0.23,44.6,11657.0,7.0,0.19,45.8,9709.0,6.0,0.16,45.8,9848.0,11.0,0.34,43.1,9400.0,18.0,0.23,44.9,9290.0,24.0,0.25,43.9,10688.0,26.0,0.3,,,,,,,,,,,,,,,,,45.3,9545.0,7.0,0.2,44.8,10511.0,10.0,0.3,44.8,10663.0,11.0,0.35,,,,,,,,,,,,,,,,,44.6,10822.0,47.0,0.4,44.4,10662.0,49.0,0.31,,,,,,,,,,,,,,,,,44.1,11379.0,20.0,0.28,44.7,11134.0,30.0,0.26,45.1,10718.0,38.0,0.23,,,,,,,,,44.1,10386.0,14.0,0.34,,,,,45.2,10070.0,24.0,0.27,41.9,9114.0,8.0,0.26,,,,,45.9,8812.0,20.0,0.33,43.8,11132.0,11.0,0.32,43.0,10925.0,46.0,0.65,44.6,10538.0,22.0,0.6,,,,,45.6,9876.0,13.0,0.24,,,,,44.3,10055.0,21.0,0.2,45.0,10389.0,10.0,0.28,43.8,11091.0,3.0,0.19,41.1,10007.0,14.0,0.42,,,,,,,,,45.3,9979.0,12.0,0.22,,,,,44.8,9278.0,31.0,0.5,,,,,44.7,10773.0,4.0,0.32,,,,,,,,,46.0,10625.0,13.0,0.34,,,,,44.1,10982.0,10.0,0.28,,,,
E,5X,,,,,,,,,46.2,8146.0,5.0,0.24,46.6,9549.0,79.0,0.31,44.1,9789.0,29.0,0.46,,,,,44.4,10356.0,11.0,0.23,,,,,47.1,8182.0,57.0,0.34,,,,,46.8,8104.0,4.0,0.23,,,,,43.0,10421.0,16.0,0.29,43.3,10878.0,5.0,0.23,47.7,9003.0,5.0,0.21,45.9,9088.0,9.0,0.35,37.0,8239.0,21.0,0.33,46.8,8052.0,25.0,0.41,43.9,9873.0,19.0,0.48,,,,,,,,,,,,,,,,,46.5,8375.0,6.0,0.31,45.7,9296.0,11.0,0.27,46.4,9101.0,12.0,0.29,,,,,,,,,,,,,,,,,46.4,9466.0,47.0,0.39,45.0,9992.0,56.0,0.42,,,,,,,,,,,,,,,,,44.7,10752.0,10.0,0.38,45.2,9849.0,29.0,0.27,46.2,9679.0,30.0,0.26,,,,,,,,,45.3,9203.0,11.0,0.25,,,,,47.1,8796.0,21.0,0.25,45.8,8824.0,10.0,0.31,,,,,47.0,7954.0,19.0,0.32,45.6,9611.0,14.0,0.3,45.0,9337.0,51.0,0.56,45.2,9176.0,22.0,0.51,,,,,39.7,9430.0,14.0,0.32,,,,,45.7,9297.0,17.0,0.25,47.2,9065.0,8.0,0.26,44.4,10444.0,4.0,0.23,44.6,8711.0,18.0,0.37,,,,,,,,,46.9,5402.0,4.0,0.27,,,,,46.5,8112.0,34.0,0.5,,,,,46.5,9372.0,6.0,0.27,,,,,,,,,46.2,9732.0,13.0,0.36,,,,,44.2,9764.0,10.0,0.22,,,,
E,7X,,,,,,,,,46.7,8146.0,5.0,0.0,46.6,9548.0,75.0,0.0,44.6,9789.0,29.0,0.0,,,,,44.7,10355.0,12.0,0.0,,,,,46.3,8176.0,55.0,0.0,,,,,46.5,8104.0,4.0,0.0,,,,,41.8,10420.0,15.0,0.0,43.7,10878.0,5.0,0.0,47.6,9003.0,5.0,0.0,45.7,9088.0,9.0,0.0,44.9,8246.0,21.0,0.0,46.6,8051.0,26.0,0.0,44.2,9873.0,19.0,0.0,,,,,,,,,,,,,,,,,46.4,8375.0,6.0,0.0,45.8,9297.0,11.0,0.0,46.8,9103.0,14.0,0.0,,,,,,,,,,,,,,,,,45.6,9472.0,47.0,0.0,44.7,9991.0,55.0,0.0,,,,,,,,,,,,,,,,,45.1,10751.0,10.0,0.0,45.1,9849.0,29.0,0.0,46.2,9676.0,31.0,0.0,,,,,,,,,45.1,9202.0,11.0,0.0,,,,,46.3,8796.0,21.0,0.0,45.9,8824.0,10.0,0.0,,,,,46.8,7950.0,18.0,0.0,44.7,9611.0,14.0,0.0,44.7,9338.0,50.0,0.0,44.9,9172.0,23.0,0.0,,,,,46.4,9441.0,13.0,0.0,,,,,43.6,9297.0,17.0,0.0,46.4,9065.0,7.0,0.0,43.8,10443.0,4.0,0.0,43.1,8711.0,18.0,0.0,,,,,,,,,46.5,5402.0,4.0,0.0,,,,,46.0,8114.0,32.0,0.0,,,,,45.8,9371.0,6.0,0.0,,,,,,,,,45.4,9731.0,13.0,0.0,,,,,45.4,9763.0,10.0,0.0,,,,
E,8X,,,,,,,,,50.9,7918.0,5.0,0.0,51.1,9534.0,69.0,0.0,48.9,9790.0,30.0,0.0,,,,,48.8,10331.0,11.0,0.0,,,,,51.0,8181.0,51.0,0.0,,,,,52.5,8102.0,4.0,0.0,,,,,48.3,10395.0,15.0,0.0,48.4,10865.0,4.0,0.0,51.9,9003.0,5.0,0.0,51.5,9075.0,9.0,0.0,44.6,8118.0,22.0,0.0,52.6,8053.0,23.0,0.0,49.7,9872.0,19.0,0.0,,,,,,,,,,,,,,,,,50.9,8311.0,6.0,0.0,50.4,9185.0,11.0,0.0,51.1,9010.0,9.0,0.0,,,,,,,,,,,,,,,,,50.6,9357.0,34.0,0.0,49.1,9893.0,51.0,0.0,,,,,,,,,,,,,,,,,49.3,10751.0,9.0,0.0,50.8,9838.0,25.0,0.0,50.5,9679.0,30.0,0.0,,,,,,,,,51.1,9146.0,11.0,0.0,,,,,52.5,8793.0,18.0,0.0,50.3,8824.0,10.0,0.0,,,,,51.5,7936.0,16.0,0.0,49.5,9532.0,10.0,0.0,50.7,9258.0,47.0,0.0,49.7,9149.0,20.0,0.0,,,,,48.8,9441.0,13.0,0.0,,,,,49.3,9297.0,17.0,0.0,52.6,9065.0,7.0,0.0,48.5,10438.0,4.0,0.0,49.3,8709.0,18.0,0.0,,,,,,,,,51.0,5401.0,4.0,0.0,,,,,51.9,8090.0,29.0,0.0,,,,,51.8,9372.0,6.0,0.0,,,,,,,,,51.4,9732.0,13.0,0.0,,,,,49.3,9712.0,11.0,0.0,,,,
G,2X,,,,,,,,,44.3,17756.0,63.0,0.29,43.4,17704.0,206.0,0.34,43.7,16714.0,85.0,0.37,,,,,43.5,20786.0,63.0,0.37,,,,,43.5,17696.0,181.0,0.34,,,,,43.4,17198.0,42.0,0.45,,,,,41.7,19865.0,107.0,0.35,42.5,20117.0,119.0,0.3,44.3,17006.0,42.0,0.28,43.5,16356.0,60.0,0.47,43.0,16132.0,131.0,0.31,44.1,16202.0,139.0,0.32,41.7,17892.0,101.0,0.45,,,,,,,,,,,,,,,,,44.2,16314.0,104.0,0.32,43.2,18373.0,123.0,0.42,43.6,17375.0,174.0,0.54,,,,,,,,,,,,,,,,,42.6,17961.0,295.0,0.54,42.6,19773.0,197.0,0.39,,,,,,,,,,,,,,,,,42.9,19629.0,168.0,0.37,42.7,19106.0,193.0,0.44,43.7,18043.0,194.0,0.41,,,,,,,,,42.7,18537.0,113.0,0.49,,,,,43.2,18303.0,186.0,0.48,43.4,18828.0,156.0,0.36,,,,,44.2,15997.0,111.0,0.48,42.5,19183.0,138.0,0.47,43.5,16810.0,178.0,0.66,43.0,16393.0,157.0,0.68,,,,,43.7,17012.0,125.0,0.32,,,,,43.0,19322.0,99.0,0.32,42.8,18989.0,178.0,0.54,42.7,17987.0,75.0,0.3,42.1,16961.0,99.0,0.54,,,,,,,,,43.8,8323.0,56.0,0.33,,,,,42.3,16422.0,305.0,0.67,,,,,42.5,18291.0,79.0,0.49,,,,,,,,,,,,,,,,,43.2,18486.0,78.0,0.48,,,,
