,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5Q,49.0,11518.0,152.0,0.0,49.7,11133.0,79.0,0.0,,,,,,,,,48.2,12101.0,27.0,0.0,,,,,48.8,10600.0,12.0,0.0,,,,,49.7,12108.0,19.0,0.0,,,,,46.7,5329.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50.2,10015.0,60.0,0.0,48.7,10573.0,50.0,0.0,50.3,10019.0,13.0,0.0,50.2,11958.0,39.0,0.0,,,,,,,,,,,,,46.8,12756.0,33.0,0.0,50.1,12004.0,31.0,0.0,45.5,12118.0,46.0,0.0,50.1,11791.0,99.0,0.0,,,,,,,,,47.2,11927.0,25.0,0.0,45.1,12618.0,37.0,0.0,50.6,9259.0,43.0,0.0,47.7,11734.0,30.0,0.0,,,,,46.3,11173.0,25.0,0.0,31.7,2915.0,40.0,0.0,,,,,49.9,10442.0,40.0,0.0,,,,,47.4,10398.0,17.0,0.0,,,,,,,,,,,,,,,,,49.1,10359.0,12.0,0.0,,,,,50.3,11905.0,23.0,0.0,,,,,,,,,,,,,,,,,47.1,11477.0,33.0,0.0,49.6,11062.0,45.0,0.0,,,,,48.9,11025.0,12.0,0.0,,,,,46.6,9654.0,13.0,0.0,,,,,50.4,10323.0,12.0,0.0,48.8,10221.0,31.0,0.0,,,,,50.5,10361.0,16.0,0.0,,,,,46.5,13444.0,26.0,0.0
R,1C,42.8,22618.0,246.0,1.83,45.7,21085.0,123.0,1.31,45.2,22852.0,71.0,1.83,45.3,25131.0,96.0,1.22,44.1,26168.0,53.0,1.18,44.1,27529.0,63.0,1.35,44.7,23213.0,93.0,1.41,45.1,21866.0,174.0,1.33,44.5,23730.0,100.0,1.78,45.1,21816.0,39.0,1.5,43.1,19976.0,77.0,1.46,42.8,21940.0,79.0,1.7,45.0,23821.0,74.0,1.46,45.1,24336.0,102.0,1.63,41.7,20748.0,166.0,1.71,45.2,20929.0,150.0,1.2,45.0,25585.0,95.0,1.13,43.4,23622.0,130.0,1.12,45.9,21240.0,85.0,1.76,46.3,20700.0,50.0,1.56,45.3,25755.0,65.0,0.99,45.2,21032.0,106.0,1.5,44.8,23149.0,50.0,1.41,43.1,22823.0,340.0,1.85,44.8,26053.0,138.0,1.01,44.2,24475.0,113.0,1.72,42.8,23166.0,153.0,1.67,46.2,25510.0,131.0,1.0,44.2,22575.0,196.0,1.8,42.7,24028.0,207.0,1.73,42.2,23542.0,189.0,1.79,41.7,23008.0,137.0,1.52,43.4,20059.0,161.0,1.29,46.1,23422.0,102.0,1.3,44.7,23732.0,64.0,1.48,46.2,24212.0,51.0,1.0,39.0,20625.0,94.0,1.32,43.4,23534.0,120.0,1.48,45.6,22265.0,82.0,1.24,43.8,23244.0,188.0,1.56,44.7,20637.0,79.0,1.26,45.3,21486.0,134.0,1.54,43.5,23221.0,126.0,1.82,43.7,21203.0,242.0,1.82,44.7,21346.0,228.0,1.83,45.5,23087.0,103.0,1.2,40.4,19486.0,121.0,1.47,46.4,26237.0,50.0,0.86,45.0,26931.0,94.0,1.04,44.6,23468.0,181.0,1.61,42.4,20555.0,141.0,1.54,42.2,20870.0,157.0,1.83,46.1,24614.0,189.0,1.22,46.0,21737.0,65.0,1.35,44.9,25671.0,97.0,1.35,44.3,25644.0,61.0,1.16,42.0,21237.0,339.0,1.85,46.4,21026.0,57.0,1.78,43.7,23874.0,160.0,1.83,44.5,22736.0,34.0,1.12,44.8,21665.0,199.0,1.6,45.1,22414.0,64.0,1.52,46.5,24395.0,46.0,1.0,44.2,22253.0,69.0,1.86,47.2,27683.0,67.0,1.18
R,2P,41.7,22351.0,316.0,1.87,40.9,20446.0,127.0,1.26,40.7,22685.0,126.0,1.85,40.6,24956.0,137.0,1.25,42.3,25496.0,59.0,1.2,40.5,27318.0,116.0,1.16,41.5,22213.0,87.0,1.14,40.5,21571.0,192.0,1.48,39.3,22730.0,137.0,1.66,40.2,21655.0,58.0,1.37,42.6,15801.0,28.0,1.46,38.9,21757.0,107.0,1.56,40.6,23575.0,125.0,1.23,40.2,24095.0,131.0,1.35,39.2,20509.0,195.0,1.66,40.8,20552.0,212.0,1.31,39.4,25194.0,168.0,1.13,41.9,23315.0,199.0,1.18,40.2,20795.0,183.0,1.83,41.5,20488.0,59.0,1.54,41.2,25347.0,164.0,0.91,40.7,20818.0,102.0,1.29,40.1,22863.0,95.0,1.17,39.2,22071.0,360.0,1.69,41.7,25105.0,90.0,1.04,37.6,23007.0,314.0,1.68,39.9,21458.0,219.0,1.68,40.7,24892.0,272.0,0.91,39.5,22106.0,253.0,1.59,40.2,23770.0,295.0,1.7,40.8,22339.0,146.0,1.45,40.5,22047.0,107.0,1.34,42.0,19863.0,184.0,1.18,41.7,22119.0,157.0,1.23,39.9,23525.0,104.0,1.43,41.5,23107.0,119.0,0.91,41.3,20325.0,48.0,1.32,39.3,23107.0,155.0,1.36,40.0,21283.0,128.0,1.12,39.9,22968.0,236.0,1.58,41.9,19706.0,82.0,1.22,40.7,21066.0,174.0,1.37,38.7,22853.0,171.0,1.56,38.9,20489.0,277.0,1.58,39.7,20868.0,183.0,1.56,42.3,22177.0,80.0,1.04,40.2,19369.0,132.0,1.43,41.0,25864.0,112.0,0.77,40.5,26661.0,139.0,0.98,39.6,23088.0,241.0,1.61,39.0,20308.0,167.0,1.4,37.8,20479.0,189.0,1.55,42.4,23473.0,145.0,1.08,40.9,21498.0,76.0,1.19,40.4,25116.0,221.0,1.35,41.9,24921.0,70.0,1.11,38.7,20391.0,491.0,1.68,41.8,17872.0,41.0,2.45,38.8,23300.0,189.0,1.65,43.2,22599.0,88.0,1.11,42.0,20490.0,85.0,1.22,40.7,22205.0,94.0,1.33,42.5,24166.0,67.0,1.0,39.4,21930.0,108.0,1.86,42.9,27257.0,79.0,0.92
S,1C,43.9,11328.0,181.0,0.0,,,,,41.7,14384.0,3.0,0.71,41.3,11319.0,514.0,0.0,,,,,,,,,44.1,12024.0,13.0,0.0,41.8,14364.0,32.0,1.46,47.0,9946.0,3.0,0.0,,,,,,,,,43.8,16390.0,27.0,0.42,46.0,2880.0,0.0,5.87,,,,,38.6,10698.0,378.0,3.05,47.8,8640.0,0.0,0.78,37.6,2880.0,0.0,0.0,45.5,6200.0,315.0,0.0,44.1,5378.0,18.0,0.0,44.5,5376.0,13.0,0.0,43.6,6215.0,312.0,0.0,40.8,11213.0,2.0,0.63,,,,,,,,,37.3,9030.0,4.0,0.0,47.1,11274.0,13.0,0.0,,,,,46.0,7619.0,384.0,0.0,,,,,40.7,17215.0,32.0,0.74,,,,,43.1,23305.0,34.0,0.0,46.0,6248.0,320.0,0.0,45.5,12692.0,26.0,0.0,,,,,41.8,17280.0,0.0,0.0,,,,,,,,,46.9,6241.0,322.0,0.0,,,,,40.4,10970.0,3.0,0.0,,,,,,,,,,,,,,,,,41.0,14857.0,13.0,0.0,44.0,12707.0,961.0,0.0,43.2,6262.0,338.0,0.0,36.6,9901.0,571.0,1.4,,,,,46.0,8819.0,143.0,0.47,,,,,41.8,14478.0,5.0,1.69,47.2,10102.0,8.0,0.0,40.7,7846.0,242.0,2.29,43.2,13190.0,13.0,1.96,,,,,,,,,,,,,42.5,11520.0,0.0,0.0,44.1,12514.0,11.0,0.0,,,,,47.3,6292.0,324.0,0.0,,,,,43.9,8574.0,3.0,0.92
C,1I,,,,,43.1,22255.0,28.0,0.0,,,,,,,,,,,,,39.4,24063.0,177.0,0.0,,,,,,,,,,,,,39.1,10754.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,31852.0,9.0,0.0,40.4,19883.0,48.0,0.0,,,,,,,,,,,,,,,,,40.1,19473.0,167.0,0.0,,,,,40.5,21352.0,81.0,0.0,,,,,,,,,,,,,41.0,25765.0,239.0,0.0,,,,,42.6,23796.0,24.0,0.0,40.9,31160.0,40.0,0.0,,,,,38.7,14628.0,87.0,0.0,,,,,41.9,28479.0,14.0,0.0,41.8,26660.0,450.0,0.0,41.8,22386.0,36.0,0.0,40.8,20996.0,59.0,0.0,,,,,,,,,,,,,,,,,39.4,14774.0,109.0,0.0,,,,,38.8,22298.0,62.0,0.0,,,,,,,,,,,,,,,,,38.8,14267.0,23.0,0.0,44.9,20469.0,17.0,0.0,39.4,18785.0,499.0,0.0,,,,,,,,,,,,,,,,,42.3,32624.0,2.0,0.0,,,,
J,1C,,,,,47.3,2880.0,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,47.3,2880.0,0.0,0.29,,,,,40.7,2880.0,0.0,0.16,42.9,2880.0,0.0,0.28,,,,,,,,,40.0,2880.0,0.0,0.37,,,,,36.9,584.0,2.0,0.6,,,,,47.2,2880.0,0.0,0.17,47.4,2880.0,0.0,0.24,,,,,46.5,2075.0,2.0,0.23,,,,,,,,,37.8,854.0,3.0,0.41,,,,,,,,,,,,,,,,,,,,,43.4,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,44.6,2428.0,0.0,0.23,,,,,,,,,,,,,42.8,2880.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2S,,,,,45.5,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,45.1,2880.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,2880.0,0.0,0.08,44.7,2880.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5Q,,,,,50.1,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,49.9,2880.0,0.0,0.0,,,,,44.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,2880.0,0.0,0.0,50.5,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.2,902.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,47.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,31.6,1283.0,11.0,0.0,,,,,,,,,,,,,45.4,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,2C,,,,,41.3,20462.0,158.0,1.31,41.3,22795.0,92.0,1.85,41.4,25054.0,111.0,1.26,41.9,25586.0,100.0,1.15,41.1,27469.0,78.0,1.21,41.0,22488.0,135.0,1.42,41.1,21742.0,205.0,1.34,,,,,40.8,21771.0,41.0,1.38,41.7,18135.0,68.0,1.55,39.5,21907.0,88.0,1.42,41.2,23786.0,79.0,1.32,40.8,24268.0,104.0,1.5,39.8,20692.0,172.0,1.76,41.3,20778.0,180.0,1.12,40.0,25449.0,130.0,1.23,42.3,23341.0,195.0,1.13,40.7,20710.0,192.0,1.73,41.8,20498.0,72.0,1.5,41.5,25407.0,179.0,0.89,41.2,20976.0,111.0,1.34,40.6,23103.0,59.0,1.3,39.6,22564.0,352.0,1.73,41.3,25177.0,123.0,1.08,,,,,39.4,21887.0,212.0,1.73,,,,,40.0,22449.0,215.0,1.66,40.9,23885.0,256.0,1.72,40.4,22642.0,196.0,1.72,40.1,22330.0,126.0,1.47,42.3,19911.0,191.0,1.22,41.3,22699.0,160.0,1.33,40.5,23697.0,73.0,1.34,41.1,23307.0,112.0,1.14,41.0,20459.0,77.0,1.48,39.8,23431.0,133.0,1.34,40.4,21250.0,152.0,1.22,40.5,23143.0,194.0,1.69,41.5,19873.0,90.0,1.29,41.2,21349.0,147.0,1.42,39.2,23121.0,112.0,1.57,39.3,20972.0,255.0,1.55,40.3,21119.0,209.0,1.61,41.9,22311.0,112.0,1.2,40.9,19435.0,131.0,1.26,41.3,25901.0,120.0,0.76,41.1,26847.0,98.0,1.02,40.2,23349.0,204.0,1.61,39.6,20475.0,147.0,1.49,39.0,20780.0,155.0,1.68,42.0,23732.0,150.0,1.27,,,,,41.0,25302.0,178.0,1.39,41.5,25137.0,84.0,1.14,39.1,20942.0,413.0,1.63,41.3,19453.0,56.0,1.79,39.3,23688.0,190.0,1.64,43.6,22631.0,92.0,1.06,41.6,20637.0,156.0,1.32,41.3,22347.0,77.0,1.39,42.9,24183.0,65.0,0.95,39.9,22167.0,82.0,1.81,42.6,27377.0,86.0,1.22
C,6I,,,,,,,,,46.2,3059.0,13.0,0.0,42.0,9258.0,33.0,0.0,,,,,,,,,,,,,45.0,3183.0,68.0,0.0,,,,,41.3,10744.0,11.0,0.0,,,,,,,,,40.3,14996.0,98.0,0.0,,,,,40.8,15237.0,117.0,0.0,44.3,2404.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,44.2,28565.0,34.0,0.0,43.9,31828.0,29.0,0.0,42.7,19833.0,70.0,0.0,,,,,,,,,,,,,,,,,42.2,19375.0,216.0,0.0,47.3,3281.0,15.0,0.0,,,,,,,,,,,,,,,,,43.3,25615.0,295.0,0.0,,,,,,,,,43.4,31115.0,75.0,0.0,,,,,41.0,14429.0,148.0,0.0,,,,,44.7,28450.0,32.0,0.0,44.2,26514.0,498.0,0.0,44.2,22330.0,58.0,0.0,42.6,20926.0,72.0,0.0,,,,,44.3,17550.0,435.0,0.0,,,,,41.4,5510.0,37.0,0.0,41.5,14626.0,87.0,0.0,42.8,24943.0,77.0,0.0,,,,,,,,,,,,,41.0,10315.0,30.0,0.0,,,,,41.7,14230.0,39.0,0.0,,,,,41.5,18378.0,480.0,0.0,,,,,,,,,43.2,18722.0,45.0,0.0,,,,,44.3,32618.0,6.0,0.0,,,,
E,1X,,,,,,,,,45.7,8692.0,11.0,0.22,45.5,9530.0,17.0,0.25,,,,,45.3,11150.0,14.0,0.24,,,,,45.3,8552.0,52.0,0.25,,,,,45.5,9339.0,11.0,0.25,,,,,43.2,11740.0,21.0,0.23,45.6,9830.0,5.0,0.16,45.7,10154.0,12.0,0.35,43.1,9305.0,38.0,0.23,44.8,9151.0,26.0,0.26,44.5,10900.0,20.0,0.31,,,,,,,,,,,,,,,,,45.0,9402.0,9.0,0.21,44.8,10397.0,11.0,0.28,44.9,10572.0,15.0,0.35,,,,,,,,,,,,,,,,,45.0,10295.0,41.0,0.4,44.3,9326.0,32.0,0.29,,,,,,,,,,,,,,,,,44.6,11180.0,10.0,0.24,,,,,,,,,44.0,10330.0,16.0,0.34,,,,,45.1,9926.0,31.0,0.26,,,,,45.8,8839.0,16.0,0.33,44.0,11046.0,9.0,0.34,43.2,10847.0,53.0,0.65,44.7,10473.0,21.0,0.58,,,,,45.7,9767.0,13.0,0.23,,,,,44.3,9820.0,22.0,0.19,45.1,10286.0,17.0,0.27,43.7,11097.0,4.0,0.19,42.0,8562.0,8.0,0.43,,,,,,,,,45.1,10295.0,14.0,0.22,,,,,44.8,9086.0,24.0,0.49,,,,,44.9,10600.0,9.0,0.32,,,,,,,,,46.0,9343.0,10.0,0.32,,,,,44.2,10923.0,7.0,0.28,,,,
E,5X,,,,,,,,,45.9,8139.0,12.0,0.23,44.3,9172.0,18.0,0.43,,,,,44.5,10245.0,13.0,0.24,,,,,47.0,8121.0,77.0,0.34,,,,,46.7,8026.0,7.0,0.23,,,,,42.9,10407.0,22.0,0.29,47.2,9037.0,6.0,0.22,45.9,9278.0,8.0,0.35,37.0,8108.0,38.0,0.34,46.6,7981.0,31.0,0.38,44.6,9937.0,14.0,0.45,,,,,,,,,,,,,,,,,46.1,8254.0,7.0,0.32,45.8,9114.0,10.0,0.26,46.6,8998.0,18.0,0.31,,,,,,,,,,,,,,,,,46.7,8939.0,42.0,0.41,45.0,8795.0,40.0,0.4,,,,,,,,,,,,,,,,,45.2,9893.0,9.0,0.26,,,,,,,,,45.3,9072.0,14.0,0.25,,,,,47.0,8668.0,28.0,0.24,,,,,47.0,7916.0,15.0,0.33,45.9,9545.0,11.0,0.32,45.1,9261.0,54.0,0.58,45.2,9118.0,22.0,0.5,,,,,39.7,9231.0,12.0,0.32,,,,,45.7,9139.0,16.0,0.25,47.3,8964.0,12.0,0.25,44.2,10356.0,5.0,0.23,45.3,7210.0,11.0,0.38,,,,,,,,,47.4,9505.0,8.0,0.29,,,,,46.7,7919.0,30.0,0.53,,,,,46.6,9200.0,12.0,0.27,,,,,,,,,46.3,8324.0,10.0,0.32,,,,,44.4,9631.0,7.0,0.22,,,,
E,7X,,,,,,,,,46.4,8140.0,12.0,0.0,44.7,9173.0,18.0,0.0,,,,,44.9,10243.0,13.0,0.0,,,,,46.2,8109.0,84.0,0.0,,,,,46.4,8026.0,7.0,0.0,,,,,41.7,10407.0,21.0,0.0,47.0,9037.0,6.0,0.0,45.7,9278.0,8.0,0.0,45.0,8118.0,42.0,0.0,46.5,7980.0,31.0,0.0,45.1,9937.0,14.0,0.0,,,,,,,,,,,,,,,,,45.9,8254.0,7.0,0.0,45.8,9114.0,10.0,0.0,46.9,8996.0,17.0,0.0,,,,,,,,,,,,,,,,,46.1,8929.0,43.0,0.0,44.6,8793.0,41.0,0.0,,,,,,,,,,,,,,,,,45.2,9892.0,9.0,0.0,,,,,,,,,45.1,9073.0,13.0,0.0,,,,,46.3,8667.0,29.0,0.0,,,,,46.8,7915.0,15.0,0.0,44.9,9542.0,10.0,0.0,44.8,9252.0,56.0,0.0,45.0,9114.0,23.0,0.0,,,,,46.2,9244.0,15.0,0.0,,,,,43.7,9139.0,16.0,0.0,46.5,8964.0,12.0,0.0,43.6,10354.0,5.0,0.0,44.0,7210.0,11.0,0.0,,,,,,,,,46.8,9505.0,8.0,0.0,,,,,46.1,7919.0,30.0,0.0,,,,,46.0,9200.0,12.0,0.0,,,,,,,,,45.6,8325.0,10.0,0.0,,,,,45.3,9629.0,7.0,0.0,,,,
E,8X,,,,,,,,,50.7,8047.0,10.0,0.0,49.2,9171.0,18.0,0.0,,,,,49.0,10220.0,13.0,0.0,,,,,51.0,8096.0,69.0,0.0,,,,,52.4,7940.0,7.0,0.0,,,,,48.2,10375.0,20.0,0.0,51.8,9032.0,6.0,0.0,51.5,9219.0,8.0,0.0,44.8,8026.0,47.0,0.0,52.4,7979.0,31.0,0.0,50.6,9933.0,14.0,0.0,,,,,,,,,,,,,,,,,50.4,8243.0,7.0,0.0,50.4,8939.0,10.0,0.0,51.3,8845.0,14.0,0.0,,,,,,,,,,,,,,,,,51.0,8825.0,36.0,0.0,49.0,8695.0,35.0,0.0,,,,,,,,,,,,,,,,,50.8,9890.0,9.0,0.0,,,,,,,,,51.1,9017.0,14.0,0.0,,,,,52.4,8665.0,27.0,0.0,,,,,51.6,7854.0,12.0,0.0,49.9,9466.0,8.0,0.0,50.7,9192.0,48.0,0.0,49.7,9106.0,22.0,0.0,,,,,48.7,9243.0,15.0,0.0,,,,,49.3,9138.0,16.0,0.0,52.7,8964.0,13.0,0.0,48.4,10348.0,5.0,0.0,50.1,7210.0,11.0,0.0,,,,,,,,,51.5,9505.0,8.0,0.0,,,,,52.0,7914.0,27.0,0.0,,,,,52.0,9059.0,11.0,0.0,,,,,,,,,51.6,8325.0,10.0,0.0,,,,,49.4,9570.0,8.0,0.0,,,,
G,2X,,,,,,,,,44.2,17649.0,64.0,0.29,43.8,16712.0,72.0,0.37,,,,,43.5,20339.0,55.0,0.37,,,,,43.4,17701.0,179.0,0.33,,,,,43.4,17186.0,42.0,0.43,,,,,41.7,20135.0,112.0,0.33,44.1,17000.0,61.0,0.27,43.5,16355.0,57.0,0.47,42.9,16153.0,137.0,0.32,44.1,16233.0,134.0,0.36,42.7,17667.0,73.0,0.44,,,,,,,,,,,,,,,,,43.9,16342.0,111.0,0.33,43.0,18382.0,120.0,0.42,43.6,17371.0,151.0,0.54,,,,,,,,,,,,,,,,,42.8,17369.0,227.0,0.59,42.5,19793.0,183.0,0.38,,,,,,,,,,,,,,,,,42.6,19099.0,134.0,0.42,,,,,,,,,42.5,18431.0,105.0,0.48,,,,,43.1,18269.0,200.0,0.47,,,,,44.1,15961.0,108.0,0.47,42.7,19209.0,144.0,0.48,43.4,16901.0,189.0,0.63,43.0,16429.0,149.0,0.67,,,,,43.7,17024.0,136.0,0.35,,,,,43.0,19331.0,113.0,0.31,42.8,18912.0,226.0,0.53,42.6,17981.0,72.0,0.32,42.7,17230.0,105.0,0.55,,,,,,,,,43.9,17248.0,130.0,0.36,,,,,42.3,16162.0,280.0,0.68,,,,,42.5,18301.0,80.0,0.49,,,,,,,,,,,,,,,,,43.2,18590.0,107.0,0.48,,,,
G,5X,,,,,,,,,49.4,10479.0,47.0,0.0,47.9,9945.0,39.0,0.0,,,,,47.4,12410.0,34.0,0.0,,,,,49.8,10530.0,135.0,0.0,,,,,49.0,10229.0,30.0,0.0,,,,,45.5,12559.0,93.0,0.0,50.6,10000.0,44.0,0.0,49.4,9819.0,32.0,0.0,39.2,10018.0,104.0,0.0,50.2,9959.0,95.0,0.0,47.7,10664.0,37.0,0.0,,,,,,,,,,,,,,,,,48.9,9660.0,57.0,0.0,49.1,10585.0,71.0,0.0,49.1,11134.0,91.0,0.0,,,,,,,,,,,,,,,,,48.5,11248.0,186.0,0.0,47.5,11676.0,107.0,0.0,,,,,,,,,,,,,,,,,47.9,11787.0,94.0,0.0,,,,,,,,,48.6,10697.0,67.0,0.0,,,,,48.7,11232.0,155.0,0.0,,,,,50.6,9267.0,66.0,0.0,48.9,11921.0,78.0,0.0,48.9,10919.0,129.0,0.0,47.8,10720.0,108.0,0.0,,,,,43.1,10210.0,78.0,0.0,,,,,49.0,11706.0,74.0,0.0,48.8,11716.0,156.0,0.0,47.2,11044.0,46.0,0.0,47.9,11170.0,78.0,0.0,,,,,,,,,51.0,10153.0,78.0,0.0,,,,,47.7,10064.0,171.0,0.0,,,,,48.6,11743.0,42.0,0.0,,,,,,,,,48.1,10615.0,60.0,0.0,,,,,48.2,10841.0,56.0,0.0,,,,
