id,#StationName,X,Y,Z,Latitude,Longitude,Height,ReceiverName
193,MCIL00JPN,-5227188.142,2551880.364,2607617.909,24.29009444444444,153.9786611111111,35.66,TRIMBLE ALLOY
194,MCM400ATA,-1311703.172,310814.982,-6213255.16,-77.83834947222223,166.66932930555558,98.0222,JAVAD TRE_G3TH DELTA
195,MDO100USA,-1329998.797,-5328393.357,3236504.141,30.68051111111112,-104.01499444444444,2004.5,SEPT POLARX5
196,MEDI00ITA,4461400.894,919593.443,4449504.669,44.51995555555557,11.646813888888888,50.0,LEICA GR10
197,MELI00ESP,5205630.0,-268410.0,3663434.0,35.281219444444446,-2.9516416666666663,93.5,LEICA GR50
198,MERS00TUR,4239149.446,2886967.945,3778877.023,36.566388888888895,34.25585277777778,38.5,LEICA GR50
199,MET300FIN,2892583.975,1311799.563,5512619.854,60.217455555555546,24.3945,79.2,JAVAD TRE_3 DELTA
200,METG00FIN,2890652.524,1310295.517,5513958.853,60.24196666666666,24.384175,59.7,SEPT POLARX5
201,MGUE00ARG,1823327.909,-4850352.447,-3709085.536,-35.77735000000001,-69.39792777777778,1554.15,SEPT POLARX5TR
202,MIKL00UKR,3698554.628,2308675.267,4639770.434,46.972788888888886,31.97282777777778,94.7,LEICA GR50
203,MIZU00JPN,-3857167.6484,3108694.9138,4004041.6876,39.13516944444444,141.13282777777778,117.0,SEPT POLARX5
204,MKEA00USA,-5464105.317,-2495165.842,2148291.476,19.80135661111112,-155.45634533333336,3754.7,SEPT POLARX5
205,MOBS00AUS,-4130636.754,2894953.14,-3890530.236,-37.82940277777778,144.97534166666668,40.6,SEPT POLARX5
206,MOIU00KEN,5207811.3703,3685972.9487,31891.7647,0.2883203888888889,35.29001022222223,2201.5321,JAVAD TRE_3 DELTA
207,MQZG00NZL,-4580569.543,590465.441,-4384380.166,-43.7027361111111,172.65470500000004,154.68,TRIMBLE ALLOY
208,MRC100USA,1092811.8197,-4877221.9707,3948968.109,38.49909965000001,282.6293504416668,27.2003,SEPT POLARX5
209,MRO100AUS,-2556630.049,5097138.2888,-2848384.7854,-26.69663333333333,116.63749444444444,354.1,TRIMBLE ALLOY
210,MSGR00BRA,3453185.8,-4881336.1,-2214148.6,-20.445366666666665,-54.72340555555556,532.6,TRIMBLE NETR9
211,MSSA00JPN,-3854396.7261,3427835.9923,3741739.5228,36.14035277777777,138.35230833333335,1626.576,TRIMBLE NETR9
212,NABG00NOR,1201009.37,252158.016,6238022.126,78.94309444444444,11.857313888888893,42.9,TRIMBLE NETR9
213,NANO00CAN,-2335726.73,-3451608.329,4812009.971,49.29480000000001,-124.08649999999996,6.0,SEPT POLARX5
214,NAUR00NRU,-6212555.1726,1442786.6229,-61006.7968,-0.551838888888889,166.92555000000002,46.3,SEPT POLARX5
215,NAUS00BRA,3179409.3,-5519130.6,-334110.1,-3.0229194444444443,-60.0550138888889,93.8,SEPT POLARX5S
216,NCKU00TWN,-2956913.107,5075881.93,2476417.112,22.996658333333333,120.22258333333336,98.217,TRIMBLE NETR9
217,NICO00CYP,4359415.4,2874117.3,3650778.1,35.14098888888888,33.396449999999994,190.1,LEICA GR50
218,NIST00USA,-1288398.567,-4721696.932,4078625.35,39.99506666666666,-105.26260555555552,1648.353,SEPT POLARX5TR
219,NIUM00NIU,-5937159.6673,-1054675.7248,-2071390.5806,-19.076566666666665,-169.92706666666663,90.1,SEPT POLARX5
220,NKAY00LAO,-1588774.773,5866612.117,1928955.014,17.719130555555548,105.15316388888886,521.6,CHC P5E
221,NKLG00GAB,6287385.7333,1071574.6758,39132.0395,0.3539077105555556,9.672126268888888,31.496,SEPT POLARX5
222,NLIB00USA,-130934.4493,-4762291.7386,4226854.6638,41.771591666666666,-91.57489166666667,207.0648,SEPT POLARX5TR
223,NNOR00AUS,-2414151.326,4907778.436,-3270645.333,-31.04873888888889,116.19271388888887,234.984,SEPT POLARX5TR
224,NOT100ITA,4934528.669,1321262.251,3806479.508,36.87610833333333,14.989808333333333,126.2,LEICA GR30
225,NRC100CAN,1112777.33,-4341475.83,4522955.78,45.45420000000001,-75.6238,82.5,JAVAD TRE_G3TH DELTA
226,NRMD00NCL,-5743537.658,1380504.26,-2397897.027,-22.22833055555555,166.48488333333333,160.384,TRIMBLE NETR9
227,NTUS00SGP,-1508022.0,6195580.0,148800.0,1.3458,103.6799,79.0,LEICA GR50
228,NYA100NOR,1202434.0,252632.0,6237772.0,78.92955277777777,11.865294444444444,83.7,TRIMBLE NETR9
229,NYA200NOR,1202379.31,252474.6543,6237786.5417,78.93033333333332,11.858638888888892,81.5,SEPT POLARX5
230,NYAL00NOR,1202431.0,252627.0,6237768.0,78.92958055555556,11.86509444444444,79.0,TRIMBLE NETR9
231,OAFA00ARG,1984093.3,-5068867.9,-3314488.0,-31.50868333333334,-68.62326666666667,727.3,TRIMBLE NETR9
232,OBE400DEU,4186704.43,834903.583,4723664.857,48.08480555555556,11.277855555555556,650.5,SEPT ASTERX4
233,OHI200ATA,1525811.8,-2432479.1,-5676166.0,-63.3211,-57.90130000000001,33.1,JAVAD TRE_G3TH DELTA
234,OHI300ATA,1525808.9,-2432478.5,-5676166.0,-63.32109472222221,-57.90138527777776,32.15,LEICA GR50
235,ONS100SWE,3370667.198,711818.723,5349787.879,57.39533055555553,11.92453611111111,44.4,TRIMBLE ALLOY
236,ONSA00SWE,3370658.832,711876.939,5349786.745,57.39529722222221,11.92551388888889,45.5,SEPT POLARX5TR
237,OP7100FRA,4202779.735,171370.766,4778660.65,48.83590586111112,2.3349749166666665,124.553,SEPT POLARX5TR
238,ORID00MKD,4498451.81,1708266.83,4173591.78,41.12731111111112,20.79404722222223,773.0,LEICA GR30
239,OUS200NZL,-4387890.8367,733420.3903,-4555176.3706,-45.869475,170.51093333333338,26.1,SEPT POLARX5
240,OWMG00NZL,-4584394.1059,-290931.9957,-4410048.0233,-44.024295227777785,-176.3688030555556,21.603,TRIMBLE ALLOY
241,P04300USA,-1128701.5937,-4465270.5852,4399615.9675,43.88114722222223,-104.1857027777778,1490.9329,SEPT POLARX5
242,P05100USA,-1416838.9163,-4223178.9758,4551064.1022,45.8066,-108.5461444444445,1081.0981,SEPT POLARX5
243,P05300USA,-1283559.1005,-4015770.3241,4771131.6324,48.72608055555556,-107.72541944444444,814.9878,SEPT POLARX5
244,P38900USA,-2347407.3618,-3968720.2532,4394008.5091,43.81198888888888,-120.60334444444445,1397.891,SEPT POLARX5
245,P77900USA,647472.8123,-5177938.9848,3656703.6083,35.20193888888888,-82.87247222222223,880.087,SEPT POLARX5
246,P80200USA,-810033.1477,-4318611.4126,4608498.8926,46.55756388888889,-100.62341666666669,573.1,SEPT POLARX5
247,PADO00ITA,4388882.41,924567.03,4519588.45,45.41115,11.896055555555556,64.7,STONEX SC2200
248,PALM00ATA,1192671.992,-2450887.706,-5747096.184,-64.77508980555557,-64.05112180555555,31.2394,SEPT POLARX5
249,PARC00CHL,1255992.5,-3622975.2,-5079719.2,-53.13699999999999,-70.8799,22.3,TRIMBLE ALLOY
250,PARK00AUS,-4554255.2298,2816652.4564,-3454059.7149,-32.998761111111115,148.26461388888896,397.4,SEPT POLARX5TR
251,PBR400IND,-295668.617,6240862.9057,1278143.3359,11.637441666666662,92.71243055555556,-14.6,TRIMBLE ALLOY
252,PDEL00PRT,4551596.139,-2186893.415,3883410.679,37.74774722222222,-25.662766666666663,110.8,TRIMBLE ALLOY
253,PERT00AUS,-2368688.0359,4881316.6955,-3341794.9735,-31.80195833333333,115.88525555555552,12.7,TRIMBLE ALLOY
254,PGEN00PHL,-3650007.45,5187339.681,669409.364,6.0649117,125.1316614,121.086,LEICA GR50
255,PICL00CAN,-11253.04,-3980586.68,4967210.25,51.47980833333334,-90.161975,315.1,SEPT POLARX5
256,PIE100USA,-1640916.928,-5014781.187,3575447.077,34.301505805555564,-108.11892736111108,2347.7109,JAVAD TRE_3 DELTA
257,PIMO00PHL,-3186293.8,5286624.28,1601158.31,14.635719444444442,121.0777305555556,95.532,SEPT POLARX5
258,PNGM00PNG,-5367943.2,3437431.2,-225886.0,-2.0432222222222216,147.36600000000004,116.3,TRIMBLE NETR9
259,POAL00BRA,3467519.4,-4300378.53,-3177517.73,-30.074041666666663,-51.11976388888888,76.75,TRIMBLE NETR9
260,POHN00FSM,-5879158.7411,2350291.7598,767748.1911,6.959944444444447,158.21011666666664,90.7,SEPT POLARX5
261,POL200KGZ,1239971.4511,4530790.0876,4302578.795,42.679800000000014,74.69430000000001,1714.2,JAVAD TRE_3 DELTA
262,POLV00UKR,3411557.338,2348463.835,4834396.643,49.60261388888888,34.54292777777777,178.1,LEICA GR50
263,POTS00DEU,3800689.6341,882077.3857,5028791.3179,52.379297222222206,13.066091666666669,144.4,JAVAD TRE_3
264,POVE00BRA,2774265.608,-5662060.1407,-959415.8531,-8.709336583333332,-63.89631977777778,119.6,TRIMBLE NETR9
265,PPPC00PHL,-3022676.63,5511839.312,1075517.497,9.7729319,118.74023373888888,66.528,LEICA GR50
266,PRDS00CAN,-1659602.83,-3676725.75,4925493.59,50.8713,-114.29350000000004,1247.9,JAVAD TRE_3N DELTA
267,PTAG00PHL,-3184318.607,5291065.565,1590418.272,14.535442,121.04076390000002,86.65,LEICA GR50
268,PTBB00DEU,3844060.11,709661.2,5023129.46,52.2961888888889,10.459744444444445,130.2,SEPT POLARX5TR
269,PTGG00PHL,-3184365.6327,5291038.8848,1590414.0821,14.535402222222222,121.04126540833336,86.944,SEPT POLARX5
270,PTVL00VUT,-5950573.262,1230677.252,-1932016.954,-17.74943333333333,168.31502500000008,86.4,SEPT POLARX5
271,QAQ100GRL,2170942.18,-2251829.95,5539988.29,60.71526388888888,-46.04776111111111,110.4,SEPT POLARX5
272,QUIN00USA,-2517231.209,-4198595.058,4076531.208,39.97455277777778,-120.94442777777776,1105.7651,JAVAD TRE_3 DELTA
273,RABT00MAR,5255617.68,-631745.622,3546322.61,33.99810277777778,-6.85428888888889,90.1,JAVAD TRE_3 DELTA
274,RAEG00PRT,4618477.733,-2166047.526,3816304.845,36.985700000000016,-25.126388888888886,297.9,LEICA GR50
275,RDSD00DOM,2078681.178,-5683736.413,2006886.9092,18.46139722222222,-69.91130000000004,-9.2087,TRIMBLE NETR9
276,REDU00BEL,4091423.462,368380.429,4863179.703,50.0015,5.144880555555557,369.9,SEPT POLARX5TR
277,REUN00REU,3364099.1673,4907944.4587,-2293466.897,-21.208333333333336,55.571666666666665,1558.4,SEPT POLARX5
278,REYK00ISL,2587383.9,-1043033.6,5716564.2,64.1387888888889,-21.955491666666667,93.0,LEICA GR50
279,RGDG00ARG,1429870.3961,-3495334.7685,-5122723.0071,-53.78583853972221,-67.75152794388892,32.364,TRIMBLE ALLOY
280,RIGA00LVA,3183899.344,1421478.378,5322810.736,56.94861944444444,24.058772222222224,34.7,LEICA GR25
281,RIO200ARG,1429907.7834,-3495354.8119,-5122698.6553,-53.78547222222221,-67.75111944444447,32.0,SEPT ASTERX4
