,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5Q,49.1,11479.0,143.0,0.0,,,,,,,,,,,,,48.1,11168.0,33.0,0.0,,,,,48.9,9724.0,14.0,0.0,,,,,49.7,11300.0,29.0,0.0,,,,,46.5,6221.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50.1,10023.0,56.0,0.0,48.7,10560.0,41.0,0.0,50.5,10040.0,10.0,0.0,50.3,11993.0,21.0,0.0,,,,,,,,,,,,,46.9,11794.0,30.0,0.0,50.2,11388.0,25.0,0.0,45.7,11357.0,37.0,0.0,50.1,10892.0,79.0,0.0,,,,,,,,,47.1,11928.0,27.0,0.0,45.0,11762.0,24.0,0.0,50.5,9259.0,50.0,0.0,47.7,10733.0,25.0,0.0,,,,,,,,,,,,,46.3,10271.0,17.0,0.0,31.7,2731.0,37.0,0.0,,,,,49.9,10461.0,47.0,0.0,,,,,,,,,47.6,9560.0,10.0,0.0,50.5,11167.0,34.0,0.0,,,,,,,,,,,,,,,,,48.9,9556.0,11.0,0.0,50.3,11890.0,19.0,0.0,,,,,,,,,,,,,,,,,47.1,10397.0,22.0,0.0,49.6,11095.0,35.0,0.0,,,,,48.6,10145.0,14.0,0.0,,,,,47.0,9674.0,13.0,0.0,,,,,48.9,9370.0,26.0,0.0,,,,,50.5,10323.0,20.0,0.0,,,,,34.8,8847.0,48.0,0.0,46.4,12537.0,16.0,0.0
R,1C,42.5,21244.0,265.0,1.39,45.2,22016.0,56.0,1.28,43.6,21269.0,277.0,1.74,45.1,24851.0,89.0,1.36,43.8,26016.0,65.0,0.95,43.8,27607.0,76.0,1.08,44.4,22803.0,122.0,1.34,44.8,22074.0,108.0,1.3,44.3,22604.0,92.0,1.46,45.0,21896.0,40.0,1.84,43.0,19444.0,91.0,1.13,42.9,20729.0,97.0,1.55,43.9,23888.0,77.0,1.57,45.0,23762.0,57.0,1.45,44.8,23965.0,92.0,1.57,42.0,20668.0,144.0,1.82,44.6,25501.0,95.0,1.29,43.1,22973.0,127.0,1.11,46.0,20758.0,67.0,0.96,46.4,20170.0,28.0,1.27,46.2,24865.0,41.0,0.85,45.6,22108.0,98.0,1.39,45.2,23384.0,61.0,1.56,43.5,22522.0,267.0,1.9,44.9,26136.0,146.0,1.22,44.0,23514.0,130.0,1.83,42.3,23225.0,229.0,1.77,46.2,24278.0,128.0,0.97,44.5,22293.0,208.0,1.79,42.4,23289.0,253.0,1.41,42.3,22179.0,179.0,1.81,41.4,23895.0,131.0,1.6,43.2,19272.0,161.0,1.21,46.0,23043.0,92.0,1.4,44.1,22934.0,164.0,1.81,44.8,24331.0,74.0,1.49,46.2,25439.0,152.0,1.02,46.2,23788.0,48.0,1.09,38.8,19518.0,67.0,1.16,43.7,23732.0,109.0,1.55,45.4,21817.0,81.0,1.07,43.9,23027.0,161.0,1.72,42.7,23072.0,107.0,1.63,44.9,21083.0,74.0,1.17,46.3,24500.0,80.0,1.03,45.7,21613.0,133.0,1.29,43.6,24363.0,121.0,1.85,43.7,21894.0,230.0,1.91,45.1,21593.0,144.0,1.81,45.0,22905.0,107.0,1.18,46.3,25173.0,45.0,1.05,44.9,26732.0,92.0,1.06,44.7,22961.0,147.0,1.59,42.3,21860.0,115.0,1.95,42.5,21713.0,157.0,1.88,45.9,24068.0,159.0,1.42,45.7,20586.0,57.0,1.19,44.8,25418.0,92.0,1.35,44.1,25427.0,62.0,1.2,42.6,21234.0,283.0,1.74,46.5,22518.0,55.0,1.55,44.1,23631.0,148.0,1.84,44.7,21264.0,169.0,1.43,45.2,22272.0,74.0,1.45,46.3,23622.0,45.0,0.93,44.4,22080.0,83.0,1.67,39.7,20278.0,53.0,1.17,47.0,27816.0,57.0,0.85
R,2P,41.9,20998.0,311.0,1.51,40.8,21935.0,74.0,1.25,40.0,20861.0,381.0,1.65,40.8,24711.0,105.0,1.24,42.2,25544.0,72.0,0.94,40.6,27460.0,125.0,0.92,41.5,22102.0,87.0,1.06,40.3,21929.0,128.0,1.21,39.4,22210.0,137.0,1.4,40.3,21779.0,57.0,1.62,42.7,16131.0,20.0,1.03,39.4,20609.0,121.0,1.43,39.1,23774.0,103.0,1.51,40.9,23622.0,90.0,1.41,40.3,23808.0,111.0,1.37,39.9,20538.0,166.0,1.58,38.9,25094.0,195.0,1.55,41.9,22777.0,208.0,0.99,40.6,20535.0,159.0,0.93,42.0,20095.0,49.0,1.33,41.2,24668.0,128.0,0.85,41.2,21953.0,105.0,1.33,40.5,23271.0,82.0,1.59,40.1,22007.0,263.0,1.69,42.0,25408.0,103.0,1.26,39.6,22920.0,296.0,1.76,39.8,21188.0,223.0,1.73,41.1,23968.0,243.0,0.93,40.2,21892.0,240.0,1.58,40.0,22976.0,336.0,1.16,41.5,21409.0,134.0,1.69,40.3,22929.0,107.0,1.52,42.5,19153.0,160.0,1.15,41.9,22076.0,124.0,1.06,40.0,22678.0,232.0,1.8,40.5,24205.0,115.0,1.48,41.5,25207.0,209.0,0.87,41.5,23168.0,84.0,0.97,41.2,19419.0,48.0,1.07,39.8,23561.0,142.0,1.32,40.1,21426.0,123.0,1.21,40.4,22873.0,183.0,1.58,40.0,22988.0,127.0,1.38,41.9,20482.0,55.0,1.16,41.9,24306.0,169.0,1.0,41.2,21330.0,133.0,1.29,38.9,24108.0,145.0,1.83,39.5,21351.0,270.0,1.74,40.5,21265.0,126.0,1.7,42.1,22321.0,96.0,1.21,41.3,25030.0,98.0,1.05,40.6,26573.0,121.0,0.82,40.1,22753.0,165.0,1.35,39.0,21564.0,144.0,1.75,38.7,21474.0,158.0,1.66,42.2,23253.0,115.0,1.33,41.2,20423.0,75.0,1.1,40.5,25239.0,125.0,1.25,41.8,24727.0,91.0,1.16,39.4,20641.0,367.0,1.73,42.2,19509.0,33.0,1.46,39.6,23353.0,149.0,1.61,42.2,20247.0,85.0,1.03,41.1,22146.0,82.0,1.23,42.8,23542.0,56.0,0.92,39.6,21794.0,113.0,1.62,39.6,19771.0,38.0,0.94,43.1,27389.0,60.0,0.78
S,1C,43.9,11325.0,180.0,0.0,42.0,13908.0,6.0,0.67,48.1,8640.0,0.0,0.0,41.6,11414.0,407.0,0.0,,,,,,,,,44.5,11520.0,0.0,0.0,41.7,14398.0,2.0,1.19,47.2,8640.0,0.0,0.0,,,,,,,,,43.8,16979.0,44.0,0.47,43.1,13352.0,28.0,0.57,46.2,2880.0,0.0,0.0,,,,,38.6,10966.0,399.0,1.44,37.7,2880.0,0.0,0.0,45.4,6229.0,328.0,0.0,44.6,5760.0,0.0,0.0,44.6,5760.0,0.0,0.0,44.9,6203.0,307.0,0.0,41.3,11518.0,2.0,0.66,,,,,,,,,37.0,8468.0,4.0,0.0,47.1,11272.0,10.0,0.0,,,,,46.0,7536.0,412.0,0.0,,,,,40.9,17215.0,11.0,0.76,,,,,42.9,22982.0,3.0,0.0,46.0,6234.0,327.0,0.0,46.5,11521.0,0.0,0.0,43.9,11849.0,76.0,0.59,,,,,36.5,14161.0,93.0,1.05,42.0,17194.0,1.0,0.0,,,,,,,,,46.8,6229.0,312.0,0.0,,,,,44.5,11515.0,5.0,1.07,40.8,10816.0,1.0,0.0,41.4,9078.0,503.0,0.0,,,,,,,,,,,,,,,,,41.3,14333.0,1.0,0.0,43.2,6215.0,309.0,0.0,36.8,9555.0,510.0,1.43,,,,,46.2,8899.0,116.0,0.43,,,,,41.7,14399.0,1.0,1.73,47.5,9555.0,6.0,0.0,41.2,7589.0,152.0,1.81,43.2,13112.0,2.0,2.03,,,,,,,,,,,,,44.3,12302.0,3.0,0.0,,,,,47.0,6237.0,317.0,0.0,,,,,,,,,44.0,8640.0,0.0,0.86
C,6I,,,,,47.8,2850.0,4.0,0.0,39.2,5135.0,64.0,0.0,41.2,8229.0,39.0,0.0,,,,,,,,,,,,,46.9,2434.0,13.0,0.0,,,,,41.8,12026.0,17.0,0.0,,,,,,,,,40.8,21125.0,194.0,0.0,40.2,13641.0,123.0,0.0,,,,,41.2,16399.0,110.0,0.0,,,,,,,,,,,,,,,,,,,,,44.5,28952.0,56.0,0.0,44.3,31973.0,13.0,0.0,42.8,21025.0,87.0,0.0,,,,,,,,,,,,,,,,,42.4,20313.0,200.0,0.0,45.8,3034.0,14.0,0.0,,,,,,,,,,,,,,,,,42.5,24489.0,182.0,0.0,43.9,25773.0,396.0,0.0,41.4,13294.0,112.0,0.0,,,,,,,,,43.8,31013.0,62.0,0.0,,,,,41.2,16106.0,181.0,0.0,41.5,8264.0,512.0,0.0,,,,,,,,,44.9,28457.0,26.0,0.0,43.9,27739.0,522.0,0.0,44.0,23322.0,76.0,0.0,42.8,21893.0,64.0,0.0,,,,,,,,,41.6,5381.0,39.0,0.0,41.9,16366.0,48.0,0.0,42.8,24647.0,66.0,0.0,,,,,,,,,,,,,40.1,9304.0,27.0,0.0,,,,,42.2,15574.0,38.0,0.0,,,,,42.1,19134.0,575.0,0.0,,,,,43.4,20081.0,36.0,0.0,,,,,44.5,32090.0,4.0,0.0,,,,,,,,
E,1X,,,,,45.4,7509.0,7.0,0.2,40.5,8481.0,67.0,0.3,45.3,8826.0,18.0,0.25,,,,,44.9,10120.0,11.0,0.22,,,,,44.7,7371.0,33.0,0.3,,,,,45.1,8294.0,7.0,0.26,,,,,42.8,11139.0,31.0,0.22,44.3,10851.0,12.0,0.18,45.4,9085.0,4.0,0.16,45.5,9168.0,7.0,0.34,42.9,8278.0,20.0,0.22,43.9,9909.0,27.0,0.29,,,,,,,,,,,,,,,,,44.8,9052.0,11.0,0.22,44.5,9645.0,8.0,0.29,44.7,9416.0,19.0,0.41,,,,,,,,,,,,,,,,,44.5,9307.0,47.0,0.38,44.3,7936.0,32.0,0.28,,,,,,,,,,,,,,,,,44.2,10391.0,21.0,0.25,44.2,10185.0,23.0,0.28,45.1,10052.0,41.0,0.23,,,,,,,,,44.0,9496.0,16.0,0.35,,,,,44.8,8926.0,29.0,0.26,42.3,9195.0,6.0,0.27,,,,,,,,,45.6,8119.0,20.0,0.33,43.7,9921.0,6.0,0.32,42.8,9736.0,51.0,0.66,44.2,9497.0,18.0,0.61,,,,,,,,,44.1,8369.0,25.0,0.2,44.7,9292.0,8.0,0.28,43.6,10233.0,4.0,0.19,41.5,7758.0,14.0,0.45,,,,,,,,,45.2,9215.0,11.0,0.24,,,,,44.4,8193.0,23.0,0.53,,,,,44.6,9507.0,6.0,0.32,,,,,45.8,8435.0,6.0,0.31,,,,,43.9,10139.0,5.0,0.28,,,,,,,,
E,5X,,,,,45.4,7044.0,8.0,0.25,46.0,8238.0,75.0,0.35,44.0,8381.0,20.0,0.41,,,,,44.4,9130.0,12.0,0.22,,,,,46.0,7011.0,51.0,0.37,,,,,46.4,7061.0,6.0,0.24,,,,,42.5,9724.0,31.0,0.29,42.8,9883.0,7.0,0.23,47.1,8269.0,4.0,0.21,45.6,8300.0,5.0,0.34,37.0,7091.0,25.0,0.32,44.0,8993.0,17.0,0.44,,,,,,,,,,,,,,,,,46.2,7822.0,7.0,0.33,45.9,8265.0,7.0,0.28,46.5,7834.0,21.0,0.32,,,,,,,,,,,,,,,,,46.2,7961.0,49.0,0.4,44.7,7485.0,41.0,0.37,,,,,,,,,,,,,,,,,44.7,9609.0,9.0,0.36,45.2,8893.0,23.0,0.32,46.0,9006.0,35.0,0.27,,,,,,,,,45.6,8154.0,11.0,0.24,,,,,46.7,7699.0,25.0,0.25,45.2,8689.0,10.0,0.32,,,,,,,,,47.1,7091.0,21.0,0.33,45.6,8401.0,6.0,0.3,44.9,8144.0,56.0,0.62,44.7,8140.0,18.0,0.52,,,,,,,,,45.5,7758.0,18.0,0.26,46.9,7985.0,6.0,0.25,44.0,9420.0,3.0,0.22,44.6,6427.0,14.0,0.41,,,,,,,,,47.3,8408.0,9.0,0.29,,,,,46.3,7055.0,26.0,0.57,,,,,46.5,8104.0,5.0,0.27,,,,,46.1,7411.0,7.0,0.33,,,,,44.5,8773.0,3.0,0.23,,,,,,,,
E,7X,,,,,45.8,7044.0,8.0,0.0,46.0,8240.0,75.0,0.0,44.5,8381.0,20.0,0.0,,,,,44.8,9131.0,12.0,0.0,,,,,45.3,7007.0,50.0,0.0,,,,,46.1,7061.0,6.0,0.0,,,,,41.2,9724.0,29.0,0.0,43.0,9883.0,7.0,0.0,46.9,8269.0,4.0,0.0,45.4,8300.0,5.0,0.0,44.8,7094.0,24.0,0.0,44.3,8993.0,17.0,0.0,,,,,,,,,,,,,,,,,45.8,7822.0,7.0,0.0,45.7,8265.0,7.0,0.0,46.8,7834.0,21.0,0.0,,,,,,,,,,,,,,,,,45.6,7957.0,48.0,0.0,44.4,7486.0,40.0,0.0,,,,,,,,,,,,,,,,,45.0,9609.0,9.0,0.0,45.1,8893.0,23.0,0.0,46.0,9006.0,36.0,0.0,,,,,,,,,45.3,8155.0,11.0,0.0,,,,,45.9,7697.0,26.0,0.0,45.3,8689.0,10.0,0.0,,,,,,,,,46.7,7091.0,21.0,0.0,44.7,8401.0,6.0,0.0,44.5,8135.0,53.0,0.0,44.4,8141.0,19.0,0.0,,,,,,,,,43.6,7757.0,18.0,0.0,46.1,7985.0,6.0,0.0,43.4,9420.0,3.0,0.0,43.4,6427.0,14.0,0.0,,,,,,,,,46.7,8408.0,9.0,0.0,,,,,45.7,7055.0,26.0,0.0,,,,,45.9,8104.0,5.0,0.0,,,,,45.2,7411.0,7.0,0.0,,,,,45.1,8772.0,4.0,0.0,,,,,,,,
E,8X,,,,,50.2,6994.0,7.0,0.0,50.8,8225.0,75.0,0.0,49.0,8382.0,19.0,0.0,,,,,49.0,9110.0,11.0,0.0,,,,,50.0,7019.0,42.0,0.0,,,,,52.0,7057.0,6.0,0.0,,,,,47.7,9689.0,28.0,0.0,48.1,9882.0,7.0,0.0,51.7,8269.0,4.0,0.0,51.3,8291.0,5.0,0.0,44.2,7064.0,27.0,0.0,50.1,8993.0,17.0,0.0,,,,,,,,,,,,,,,,,50.6,7777.0,7.0,0.0,50.5,8160.0,6.0,0.0,51.2,7786.0,16.0,0.0,,,,,,,,,,,,,,,,,50.4,7910.0,43.0,0.0,48.8,7491.0,36.0,0.0,,,,,,,,,,,,,,,,,49.5,9609.0,9.0,0.0,50.9,8893.0,23.0,0.0,50.5,9010.0,37.0,0.0,,,,,,,,,51.4,8079.0,11.0,0.0,,,,,52.0,7696.0,25.0,0.0,49.8,8689.0,10.0,0.0,,,,,,,,,51.6,7068.0,15.0,0.0,49.5,8402.0,5.0,0.0,50.5,8099.0,49.0,0.0,49.2,8140.0,19.0,0.0,,,,,,,,,49.1,7759.0,18.0,0.0,52.3,7981.0,6.0,0.0,48.2,9418.0,3.0,0.0,49.5,6427.0,14.0,0.0,,,,,,,,,51.5,8408.0,9.0,0.0,,,,,51.6,7060.0,23.0,0.0,,,,,51.9,8082.0,6.0,0.0,,,,,51.3,7411.0,7.0,0.0,,,,,49.5,8319.0,4.0,0.0,,,,,,,,
G,2X,,,,,44.2,17729.0,35.0,0.29,43.5,17627.0,247.0,0.34,43.8,16741.0,79.0,0.36,,,,,43.5,20294.0,67.0,0.35,,,,,43.2,17768.0,142.0,0.34,,,,,43.4,17211.0,47.0,0.45,,,,,41.8,19803.0,127.0,0.35,42.6,20157.0,136.0,0.32,44.2,17006.0,59.0,0.28,43.5,16393.0,57.0,0.49,43.0,16186.0,125.0,0.31,41.9,17609.0,90.0,0.47,,,,,,,,,,,,,,,,,44.0,16649.0,113.0,0.33,43.3,18418.0,105.0,0.42,43.6,17409.0,171.0,0.52,,,,,,,,,,,,,,,,,42.8,17296.0,242.0,0.58,42.6,19786.0,173.0,0.37,,,,,,,,,,,,,,,,,43.0,19506.0,178.0,0.39,43.1,19097.0,144.0,0.43,43.7,18101.0,187.0,0.39,,,,,,,,,43.0,18431.0,98.0,0.48,,,,,43.2,18282.0,200.0,0.46,43.4,18978.0,141.0,0.33,,,,,,,,,44.3,15968.0,117.0,0.51,42.6,19216.0,140.0,0.48,43.4,16886.0,185.0,0.63,43.1,16407.0,158.0,0.65,,,,,,,,,43.0,19341.0,105.0,0.32,42.9,19018.0,177.0,0.55,42.6,18012.0,77.0,0.29,42.8,17314.0,119.0,0.54,,,,,,,,,44.0,17251.0,117.0,0.34,,,,,42.4,16301.0,291.0,0.71,,,,,42.6,18347.0,82.0,0.49,,,,,,,,,,,,,43.2,18486.0,95.0,0.46,,,,,,,,
G,5X,,,,,49.4,10511.0,26.0,0.0,48.8,11553.0,136.0,0.0,47.8,9961.0,49.0,0.0,,,,,47.3,12382.0,30.0,0.0,,,,,49.5,10570.0,91.0,0.0,,,,,49.0,10259.0,33.0,0.0,,,,,45.6,12254.0,89.0,0.0,46.3,11951.0,105.0,0.0,50.6,10011.0,41.0,0.0,49.3,9846.0,33.0,0.0,39.2,10055.0,92.0,0.0,47.4,10627.0,42.0,0.0,,,,,,,,,,,,,,,,,49.3,9808.0,76.0,0.0,49.5,10616.0,64.0,0.0,49.0,11189.0,96.0,0.0,,,,,,,,,,,,,,,,,48.4,11208.0,205.0,0.0,47.6,11669.0,103.0,0.0,,,,,,,,,,,,,,,,,47.8,11692.0,121.0,0.0,48.3,11785.0,103.0,0.0,49.2,10938.0,109.0,0.0,,,,,,,,,49.1,10699.0,68.0,0.0,,,,,48.8,11265.0,152.0,0.0,48.5,11555.0,98.0,0.0,,,,,,,,,50.8,9272.0,65.0,0.0,48.8,11887.0,77.0,0.0,49.0,10888.0,124.0,0.0,47.7,10689.0,115.0,0.0,,,,,,,,,49.0,11708.0,76.0,0.0,48.8,11792.0,135.0,0.0,47.3,11084.0,51.0,0.0,47.8,11208.0,88.0,0.0,,,,,,,,,50.9,10167.0,77.0,0.0,,,,,47.8,10106.0,189.0,0.0,,,,,48.7,11775.0,41.0,0.0,,,,,48.1,10621.0,58.0,0.0,,,,,48.5,10764.0,42.0,0.0,,,,,,,,
R,1P,,,,,43.7,22008.0,53.0,1.14,42.3,21214.0,290.0,1.67,43.7,24840.0,90.0,1.36,,,,,42.5,27587.0,82.0,1.05,,,,,43.4,22054.0,114.0,1.2,,,,,43.6,21891.0,40.0,1.75,,,,,41.6,20705.0,105.0,1.43,42.5,23876.0,86.0,1.5,43.5,23755.0,60.0,1.34,43.4,23945.0,93.0,1.51,40.7,20641.0,148.0,1.59,43.2,25485.0,102.0,1.3,,,,,,,,,,,,,,,,,44.1,22084.0,105.0,1.39,43.8,23373.0,64.0,1.55,42.2,22474.0,274.0,1.7,,,,,,,,,,,,,,,,,43.2,22270.0,206.0,1.66,41.1,23251.0,255.0,1.23,,,,,,,,,,,,,,,,,42.7,22901.0,183.0,1.8,43.4,24316.0,80.0,1.46,44.7,25415.0,156.0,1.04,,,,,,,,,42.4,23714.0,113.0,1.42,,,,,42.5,23004.0,166.0,1.62,41.3,23045.0,121.0,1.38,,,,,,,,,44.3,21591.0,133.0,1.18,42.3,24339.0,121.0,1.75,42.4,21861.0,233.0,1.85,43.8,21567.0,140.0,1.63,,,,,,,,,43.5,26716.0,94.0,0.89,43.3,22942.0,150.0,1.44,41.0,21837.0,123.0,1.82,41.3,21686.0,160.0,1.75,,,,,,,,,43.3,25399.0,94.0,1.13,,,,,41.3,21214.0,284.0,1.78,,,,,42.8,23610.0,149.0,1.72,,,,,43.8,22254.0,76.0,1.23,,,,,43.0,22065.0,88.0,1.54,,,,,,,,
R,2C,,,,,41.5,21991.0,55.0,1.24,40.5,21061.0,340.0,1.54,41.5,24799.0,89.0,1.27,41.8,25650.0,77.0,1.07,41.3,27559.0,96.0,1.06,41.1,22228.0,96.0,1.35,40.8,22029.0,116.0,1.21,,,,,40.9,21866.0,44.0,1.73,41.9,17239.0,83.0,1.15,40.0,20691.0,106.0,1.48,39.7,23847.0,89.0,1.57,41.6,23729.0,63.0,1.3,40.9,23913.0,92.0,1.47,40.5,20624.0,148.0,1.54,39.4,25372.0,148.0,1.28,42.3,22774.0,216.0,1.0,41.0,20466.0,183.0,0.93,42.4,20091.0,43.0,1.3,41.6,24697.0,114.0,0.75,41.8,22044.0,100.0,1.28,41.1,23362.0,63.0,1.56,40.5,22318.0,282.0,1.71,41.6,25589.0,124.0,1.36,,,,,39.2,21839.0,241.0,1.72,,,,,40.7,22142.0,207.0,1.67,40.7,23148.0,285.0,1.15,41.1,21622.0,141.0,1.71,39.9,23275.0,138.0,1.65,42.8,19146.0,170.0,1.13,41.5,22338.0,121.0,1.23,40.6,22833.0,197.0,1.78,41.1,24299.0,82.0,1.38,42.1,25354.0,175.0,0.95,41.2,23301.0,76.0,1.12,40.9,19630.0,55.0,1.14,40.4,23687.0,116.0,1.41,40.5,21366.0,128.0,1.06,41.0,22967.0,168.0,1.67,40.6,23036.0,119.0,1.36,41.5,20609.0,85.0,1.12,,,,,41.8,21486.0,143.0,1.3,39.5,24277.0,124.0,1.84,39.9,21720.0,251.0,1.78,41.0,21409.0,127.0,1.63,41.8,22461.0,114.0,1.24,41.7,25046.0,86.0,0.98,41.3,26682.0,99.0,0.97,40.7,22877.0,152.0,1.48,39.6,21800.0,121.0,1.9,39.8,21620.0,150.0,1.81,41.8,23407.0,139.0,1.44,,,,,41.1,25363.0,95.0,1.22,41.4,25015.0,107.0,1.23,39.9,21016.0,340.0,1.71,41.7,20715.0,49.0,1.59,40.2,23542.0,140.0,1.74,41.7,20496.0,143.0,1.25,41.7,22224.0,72.0,1.26,43.1,23535.0,57.0,0.86,40.2,21967.0,98.0,1.63,39.2,19853.0,73.0,1.14,42.8,27552.0,70.0,0.87
S,5I,,,,,46.2,8639.0,1.0,0.56,48.9,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.6,8633.0,7.0,0.75,,,,,,,,,,,,,46.8,5760.0,0.0,0.47,45.0,8640.0,0.0,0.72,44.0,2880.0,0.0,0.0,,,,,33.0,4329.0,510.0,1.86,,,,,,,,,,,,,,,,,,,,,44.1,5757.0,2.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,8636.0,3.0,0.56,,,,,,,,,,,,,,,,,46.7,8640.0,0.0,0.66,,,,,40.4,8551.0,40.0,0.61,,,,,,,,,,,,,,,,,,,,,47.3,5754.0,6.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,6803.0,299.0,0.95,,,,,46.4,8640.0,0.0,0.59,,,,,41.4,8640.0,0.0,1.37,,,,,42.6,4691.0,151.0,1.51,44.8,8640.0,0.0,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,8640.0,0.0,0.34
