,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HARB00ZAF,HARB00ZAF,HARB00ZAF,HARB00ZAF,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5Q,49.0,11539.0,169.0,0.0,,,,,,,,,,,,,48.1,11149.0,27.0,0.0,,,,,48.9,9748.0,17.0,0.0,,,,,49.7,11297.0,35.0,0.0,,,,,46.6,9742.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10072.0,51.0,0.0,,,,,48.6,10557.0,42.0,0.0,50.4,10050.0,13.0,0.0,50.3,11992.0,26.0,0.0,,,,,,,,,,,,,47.2,11929.0,35.0,0.0,50.1,11298.0,33.0,0.0,45.6,11341.0,31.0,0.0,50.1,10926.0,75.0,0.0,,,,,,,,,47.2,11921.0,23.0,0.0,45.0,11794.0,27.0,0.0,50.6,9268.0,52.0,0.0,47.8,10710.0,24.0,0.0,,,,,,,,,,,,,46.3,10254.0,29.0,0.0,31.6,2974.0,50.0,0.0,,,,,49.9,10446.0,38.0,0.0,,,,,,,,,47.5,9587.0,18.0,0.0,50.4,11303.0,32.0,0.0,,,,,,,,,,,,,,,,,49.0,9553.0,11.0,0.0,,,,,50.3,11895.0,27.0,0.0,,,,,,,,,,,,,,,,,47.1,10366.0,35.0,0.0,49.6,11146.0,40.0,0.0,48.9,10160.0,10.0,0.0,,,,,46.8,10414.0,11.0,0.0,,,,,48.9,9345.0,26.0,0.0,,,,,50.5,10318.0,13.0,0.0,,,,,34.2,8087.0,67.0,0.0,46.3,9212.0,195.0,0.0
R,1C,42.7,21476.0,305.0,1.3,45.3,22228.0,83.0,1.63,42.9,22282.0,280.0,1.9,45.2,25210.0,111.0,1.32,43.9,26256.0,51.0,1.1,43.7,27599.0,63.0,1.21,44.8,22944.0,91.0,1.32,45.1,22027.0,142.0,1.06,44.4,22785.0,115.0,1.85,45.0,21036.0,31.0,1.71,43.2,18677.0,86.0,1.51,42.9,20906.0,84.0,1.54,44.1,23863.0,86.0,1.51,45.1,23908.0,73.0,1.28,45.1,24234.0,86.0,1.37,41.7,20212.0,151.0,1.82,44.9,25818.0,83.0,1.11,42.4,22585.0,138.0,0.95,35.3,12295.0,252.0,2.97,45.8,20747.0,64.0,1.25,46.2,20156.0,44.0,1.33,46.2,24899.0,39.0,0.73,45.4,21356.0,109.0,1.49,45.2,23028.0,53.0,1.41,43.4,22910.0,271.0,1.83,45.2,26579.0,159.0,0.98,44.1,23374.0,101.0,1.54,42.6,22798.0,181.0,1.39,46.2,24290.0,102.0,1.12,44.3,21941.0,217.0,1.7,42.6,23166.0,276.0,1.45,42.3,22434.0,167.0,1.77,41.7,23755.0,125.0,1.42,43.3,19174.0,143.0,1.09,46.2,23595.0,108.0,1.24,44.4,22940.0,123.0,1.87,44.7,23845.0,67.0,1.13,46.2,25517.0,164.0,0.98,46.1,23017.0,60.0,1.16,39.2,19414.0,83.0,1.51,43.5,23201.0,129.0,1.24,45.5,21401.0,78.0,1.27,43.8,22663.0,143.0,1.56,43.2,24152.0,86.0,1.52,44.7,20282.0,87.0,1.36,46.2,24554.0,87.0,1.01,45.3,21058.0,137.0,1.52,43.3,23744.0,131.0,1.83,43.7,21259.0,201.0,1.58,44.5,21463.0,186.0,1.58,45.2,23149.0,134.0,1.33,40.5,20152.0,124.0,1.67,46.3,25196.0,47.0,0.88,45.0,26874.0,79.0,1.22,44.6,22589.0,154.0,1.68,42.4,21943.0,126.0,1.65,42.0,21056.0,150.0,1.91,46.1,24215.0,179.0,1.06,45.7,20693.0,53.0,1.39,44.2,25723.0,50.0,1.14,42.3,21206.0,260.0,1.69,46.3,21137.0,54.0,1.23,44.0,23288.0,137.0,1.71,44.8,21569.0,174.0,1.32,45.1,22084.0,58.0,1.35,46.4,23551.0,46.0,1.12,44.1,22023.0,83.0,1.84,38.8,19738.0,54.0,1.39,46.7,19789.0,437.0,1.74
R,2P,41.8,21219.0,378.0,1.21,40.8,22063.0,145.0,1.47,39.8,21783.0,398.0,1.84,40.8,25039.0,148.0,1.2,42.3,25780.0,67.0,1.07,40.4,27437.0,105.0,1.05,41.8,22285.0,75.0,1.07,40.5,21815.0,178.0,1.08,39.5,22429.0,177.0,1.65,40.5,20961.0,36.0,1.53,43.2,16115.0,24.0,1.42,39.5,20788.0,107.0,1.55,39.1,23524.0,147.0,1.47,40.9,23806.0,82.0,1.13,40.5,24050.0,113.0,1.41,40.0,20047.0,161.0,1.83,39.0,25477.0,167.0,1.05,41.4,22402.0,189.0,0.92,27.5,6862.0,337.0,4.06,40.7,20410.0,156.0,1.19,42.0,20060.0,67.0,1.35,41.4,24741.0,107.0,0.73,41.4,21250.0,116.0,1.23,40.7,22837.0,92.0,1.24,39.9,22610.0,303.0,1.53,42.2,25905.0,123.0,0.91,39.5,22936.0,250.0,1.59,39.7,21182.0,227.0,1.42,41.1,23921.0,250.0,1.08,40.2,21499.0,244.0,1.69,40.1,22908.0,364.0,1.48,41.4,21943.0,141.0,1.58,40.3,22714.0,110.0,1.4,42.6,19075.0,141.0,1.18,41.8,21983.0,138.0,1.11,39.9,22706.0,184.0,1.74,40.4,23676.0,101.0,1.11,41.5,25322.0,207.0,1.03,41.3,22089.0,154.0,1.19,41.5,19337.0,45.0,1.12,39.7,22983.0,166.0,1.09,40.1,20933.0,130.0,1.08,40.4,22443.0,177.0,1.39,40.2,24021.0,114.0,1.3,41.9,19680.0,82.0,1.27,41.7,24358.0,169.0,0.99,40.9,20814.0,162.0,1.46,38.7,23422.0,163.0,1.65,39.4,20873.0,238.0,1.53,40.1,21089.0,181.0,1.35,42.4,22308.0,95.0,1.1,40.3,20093.0,127.0,1.44,41.4,25009.0,97.0,0.7,40.5,26693.0,111.0,1.12,40.2,22322.0,150.0,1.31,38.7,21728.0,156.0,1.43,38.4,20797.0,173.0,1.79,42.4,23426.0,116.0,1.24,41.1,20602.0,56.0,1.34,41.9,25088.0,56.0,1.1,39.3,20508.0,374.0,1.68,42.4,18172.0,27.0,1.23,39.6,23035.0,157.0,1.61,42.3,20547.0,89.0,1.1,41.0,21919.0,74.0,1.11,42.8,23457.0,55.0,1.04,39.9,21793.0,120.0,1.61,40.0,19179.0,31.0,1.04,42.8,19286.0,413.0,1.64
S,1C,43.9,11394.0,107.0,0.0,41.9,13915.0,6.0,0.69,47.2,8640.0,0.0,0.0,41.6,11424.0,415.0,0.0,,,,,,,,,44.5,11520.0,0.0,0.0,41.9,14393.0,7.0,1.33,46.4,11520.0,0.0,0.0,,,,,,,,,43.6,15893.0,40.0,0.46,43.0,13432.0,25.0,0.6,46.3,2880.0,0.0,0.0,,,,,38.5,10828.0,462.0,1.48,37.7,2880.0,0.0,0.0,46.0,6280.0,353.0,0.0,33.7,9925.0,59.0,1.64,44.3,5760.0,0.0,0.0,44.4,5760.0,0.0,0.0,44.8,6299.0,342.0,0.0,41.3,11520.0,0.0,0.66,,,,,,,,,37.3,10423.0,6.0,0.0,47.1,11395.0,8.0,0.0,,,,,45.8,7535.0,412.0,0.0,,,,,40.9,17247.0,5.0,0.78,,,,,43.1,23010.0,1.0,0.0,46.1,6232.0,348.0,0.0,46.5,11539.0,0.0,0.0,43.4,12505.0,48.0,0.56,,,,,36.3,14147.0,97.0,1.04,42.0,17257.0,3.0,0.0,,,,,,,,,46.9,6247.0,316.0,0.0,,,,,44.7,11510.0,14.0,1.11,40.9,10502.0,1.0,0.0,41.2,9724.0,505.0,0.0,,,,,,,,,,,,,,,,,41.6,14096.0,10.0,0.0,43.8,12265.0,791.0,0.0,43.4,6263.0,338.0,0.0,36.9,9364.0,513.0,1.41,,,,,46.1,8934.0,130.0,0.42,,,,,42.1,14249.0,6.0,1.68,47.1,9989.0,6.0,0.0,43.2,13232.0,3.0,1.89,,,,,,,,,,,,,44.9,11656.0,0.0,0.0,,,,,47.1,6333.0,362.0,0.0,,,,,,,,,43.6,6297.0,129.0,1.18
C,6I,,,,,45.6,3715.0,7.0,0.0,41.0,6205.0,65.0,0.0,42.1,9236.0,28.0,0.0,,,,,,,,,,,,,45.2,3513.0,21.0,0.0,,,,,41.9,11235.0,10.0,0.0,,,,,,,,,40.5,21946.0,142.0,0.0,40.5,14933.0,104.0,0.0,,,,,41.0,15244.0,119.0,0.0,,,,,,,,,29.8,2631.0,59.0,0.0,,,,,,,,,,,,,44.6,28003.0,30.0,0.0,44.3,31039.0,24.0,0.0,42.7,19557.0,86.0,0.0,,,,,,,,,,,,,,,,,42.2,19152.0,157.0,0.0,47.1,3585.0,24.0,0.0,,,,,,,,,,,,,,,,,42.7,24993.0,151.0,0.0,43.6,25041.0,507.0,0.0,41.8,13649.0,111.0,0.0,,,,,,,,,43.4,30279.0,98.0,0.0,,,,,41.4,14621.0,105.0,0.0,42.3,9203.0,504.0,0.0,,,,,,,,,44.4,27806.0,40.0,0.0,43.7,26165.0,455.0,0.0,43.9,21847.0,72.0,0.0,42.6,20699.0,67.0,0.0,,,,,44.8,16998.0,273.0,0.0,,,,,42.1,6014.0,30.0,0.0,41.9,14887.0,26.0,0.0,42.8,24999.0,96.0,0.0,,,,,,,,,,,,,,,,,42.0,14376.0,36.0,0.0,,,,,41.8,17894.0,552.0,0.0,,,,,43.2,18878.0,40.0,0.0,,,,,44.6,31143.0,14.0,0.0,,,,,,,,
E,1X,,,,,45.4,8471.0,21.0,0.19,36.3,7361.0,57.0,0.29,45.1,8854.0,20.0,0.25,,,,,44.8,10151.0,11.0,0.25,,,,,45.4,8925.0,33.0,0.25,,,,,44.5,7649.0,11.0,0.31,,,,,43.0,10382.0,10.0,0.2,43.9,10037.0,6.0,0.18,45.5,8681.0,10.0,0.19,45.4,9294.0,9.0,0.35,43.0,7475.0,9.0,0.23,44.0,9780.0,21.0,0.33,,,,,37.1,5343.0,2.0,0.25,,,,,,,,,,,,,44.8,8249.0,10.0,0.22,45.0,9055.0,11.0,0.29,45.7,8307.0,15.0,0.34,,,,,,,,,,,,,,,,,44.6,8597.0,24.0,0.35,44.1,9775.0,58.0,0.29,,,,,,,,,,,,,,,,,43.1,10477.0,14.0,0.29,45.0,9026.0,10.0,0.22,45.2,9568.0,37.0,0.24,,,,,,,,,44.0,9150.0,21.0,0.39,,,,,44.0,8410.0,24.0,0.3,42.7,9698.0,7.0,0.24,,,,,,,,,46.0,7495.0,14.0,0.32,44.0,9271.0,13.0,0.33,44.4,8525.0,11.0,0.51,45.1,8430.0,17.0,0.47,,,,,44.4,9324.0,14.0,0.26,,,,,44.6,9318.0,19.0,0.19,43.7,9086.0,34.0,0.36,42.1,9712.0,7.0,0.21,42.9,6704.0,2.0,0.35,,,,,,,,,,,,,44.0,7653.0,26.0,0.54,,,,,44.7,8774.0,10.0,0.29,,,,,46.3,7499.0,6.0,0.33,,,,,44.6,9302.0,7.0,0.25,,,,,,,,
E,5X,,,,,45.5,8200.0,14.0,0.24,46.9,6730.0,83.0,0.35,43.7,8310.0,18.0,0.38,,,,,44.2,8954.0,10.0,0.24,,,,,47.2,8554.0,47.0,0.3,,,,,45.4,6671.0,10.0,0.26,,,,,43.1,8918.0,4.0,0.26,42.7,8628.0,8.0,0.22,47.1,7725.0,10.0,0.23,45.2,8514.0,9.0,0.35,36.9,6615.0,10.0,0.31,43.9,8823.0,23.0,0.43,,,,,33.1,4806.0,7.0,0.23,,,,,,,,,,,,,46.5,6891.0,10.0,0.31,45.9,7778.0,13.0,0.25,47.2,7272.0,14.0,0.29,,,,,,,,,,,,,,,,,46.3,7497.0,22.0,0.36,44.7,9580.0,66.0,0.36,,,,,,,,,,,,,,,,,43.7,8828.0,17.0,0.4,46.2,7735.0,10.0,0.26,45.9,8584.0,29.0,0.31,,,,,,,,,45.2,7935.0,18.0,0.27,,,,,45.9,7304.0,17.0,0.26,44.9,8919.0,9.0,0.3,,,,,,,,,47.3,6387.0,14.0,0.3,45.8,7811.0,13.0,0.31,46.8,7155.0,6.0,0.48,45.8,7191.0,17.0,0.42,,,,,38.5,8072.0,14.0,0.38,,,,,45.8,8742.0,14.0,0.25,46.0,7796.0,33.0,0.3,42.9,8136.0,9.0,0.27,46.3,5467.0,3.0,0.33,,,,,,,,,,,,,45.5,6733.0,27.0,0.55,,,,,46.5,7618.0,8.0,0.25,,,,,46.5,6618.0,7.0,0.37,,,,,45.0,7983.0,7.0,0.22,,,,,,,,
E,7X,,,,,45.8,8201.0,14.0,0.0,46.9,6730.0,84.0,0.0,44.2,8310.0,18.0,0.0,,,,,44.5,8954.0,10.0,0.0,,,,,46.3,8549.0,53.0,0.0,,,,,44.9,6672.0,10.0,0.0,,,,,42.0,8918.0,4.0,0.0,42.7,8628.0,8.0,0.0,46.8,7725.0,9.0,0.0,44.9,8514.0,9.0,0.0,44.6,6616.0,10.0,0.0,44.2,8825.0,22.0,0.0,,,,,28.8,4793.0,7.0,0.0,,,,,,,,,,,,,46.0,6890.0,10.0,0.0,45.8,7778.0,13.0,0.0,47.4,7276.0,13.0,0.0,,,,,,,,,,,,,,,,,45.6,7492.0,22.0,0.0,44.3,9584.0,63.0,0.0,,,,,,,,,,,,,,,,,44.0,8831.0,14.0,0.0,46.2,7734.0,10.0,0.0,45.9,8582.0,30.0,0.0,,,,,,,,,44.9,7935.0,18.0,0.0,,,,,45.1,7304.0,17.0,0.0,44.8,8919.0,9.0,0.0,,,,,,,,,47.0,6386.0,15.0,0.0,45.0,7811.0,13.0,0.0,46.5,7155.0,6.0,0.0,45.5,7192.0,17.0,0.0,,,,,45.0,8078.0,16.0,0.0,,,,,43.7,8741.0,14.0,0.0,45.1,7796.0,33.0,0.0,42.2,8136.0,9.0,0.0,45.2,5467.0,3.0,0.0,,,,,,,,,,,,,44.8,6738.0,26.0,0.0,,,,,45.8,7616.0,8.0,0.0,,,,,45.6,6614.0,7.0,0.0,,,,,45.8,7983.0,7.0,0.0,,,,,,,,
E,8X,,,,,50.3,8200.0,12.0,0.0,51.8,6717.0,77.0,0.0,48.6,8310.0,18.0,0.0,,,,,48.7,8954.0,10.0,0.0,,,,,51.3,8559.0,44.0,0.0,,,,,51.0,6587.0,10.0,0.0,,,,,48.4,8918.0,4.0,0.0,48.0,8591.0,6.0,0.0,51.7,7726.0,10.0,0.0,50.8,8476.0,9.0,0.0,44.1,6594.0,19.0,0.0,49.9,8825.0,21.0,0.0,,,,,35.6,4805.0,7.0,0.0,,,,,,,,,,,,,50.9,6890.0,10.0,0.0,50.5,7752.0,13.0,0.0,51.8,7263.0,13.0,0.0,,,,,,,,,,,,,,,,,50.4,7469.0,19.0,0.0,48.8,9589.0,65.0,0.0,,,,,,,,,,,,,,,,,48.4,8829.0,14.0,0.0,52.0,7731.0,10.0,0.0,50.4,8583.0,30.0,0.0,,,,,,,,,50.9,7935.0,18.0,0.0,,,,,51.3,7304.0,17.0,0.0,49.6,8785.0,4.0,0.0,,,,,,,,,51.8,6390.0,15.0,0.0,49.9,7791.0,11.0,0.0,52.4,7153.0,5.0,0.0,50.3,7189.0,18.0,0.0,,,,,47.5,8078.0,16.0,0.0,,,,,49.4,8738.0,15.0,0.0,51.4,7782.0,30.0,0.0,47.1,8089.0,9.0,0.0,51.4,5462.0,3.0,0.0,,,,,,,,,,,,,50.9,6735.0,26.0,0.0,,,,,51.8,7616.0,6.0,0.0,,,,,51.7,6616.0,6.0,0.0,,,,,50.1,7965.0,6.0,0.0,,,,,,,,
G,2X,,,,,44.2,17679.0,66.0,0.3,43.5,17610.0,205.0,0.35,43.8,16736.0,78.0,0.36,,,,,43.3,20327.0,44.0,0.36,,,,,43.5,17694.0,168.0,0.36,,,,,43.5,17184.0,41.0,0.45,,,,,41.7,19831.0,106.0,0.35,42.5,20151.0,142.0,0.33,44.3,17004.0,56.0,0.28,43.5,16387.0,58.0,0.47,43.0,16157.0,130.0,0.32,42.1,17611.0,77.0,0.43,,,,,27.8,8676.0,18.0,0.44,,,,,,,,,,,,,44.2,16395.0,108.0,0.31,43.4,18413.0,118.0,0.42,43.7,17411.0,159.0,0.56,,,,,,,,,,,,,,,,,42.8,17217.0,242.0,0.56,42.6,19738.0,206.0,0.37,,,,,,,,,,,,,,,,,42.9,19569.0,155.0,0.37,43.1,19108.0,137.0,0.44,43.7,18074.0,187.0,0.39,,,,,,,,,42.7,18410.0,107.0,0.5,,,,,43.2,18358.0,182.0,0.48,43.3,19054.0,119.0,0.33,,,,,,,,,44.1,15914.0,131.0,0.49,42.6,19230.0,136.0,0.51,43.4,16895.0,191.0,0.62,43.0,16406.0,160.0,0.66,,,,,43.8,17077.0,111.0,0.35,,,,,43.0,19361.0,108.0,0.32,42.8,19090.0,163.0,0.53,42.6,17995.0,74.0,0.29,42.7,17299.0,104.0,0.55,,,,,,,,,,,,,42.4,16318.0,267.0,0.72,,,,,42.6,18326.0,87.0,0.49,,,,,,,,,,,,,43.3,18479.0,108.0,0.45,,,,,,,,
G,5X,,,,,49.3,10491.0,39.0,0.0,48.8,11480.0,131.0,0.0,47.8,9954.0,43.0,0.0,,,,,47.3,12389.0,24.0,0.0,,,,,50.0,10514.0,119.0,0.0,,,,,49.0,10234.0,27.0,0.0,,,,,45.8,12275.0,75.0,0.0,46.3,11941.0,110.0,0.0,50.7,10005.0,41.0,0.0,49.4,9831.0,33.0,0.0,39.3,10044.0,102.0,0.0,47.4,10639.0,41.0,0.0,,,,,35.8,7456.0,130.0,0.0,,,,,,,,,,,,,49.5,9679.0,68.0,0.0,49.6,10624.0,73.0,0.0,49.2,11186.0,82.0,0.0,,,,,,,,,,,,,,,,,48.4,11137.0,199.0,0.0,47.5,11608.0,143.0,0.0,,,,,,,,,,,,,,,,,47.6,11737.0,106.0,0.0,48.4,11787.0,100.0,0.0,49.2,10908.0,122.0,0.0,,,,,,,,,49.0,10689.0,64.0,0.0,,,,,48.7,11310.0,138.0,0.0,48.4,11630.0,86.0,0.0,,,,,,,,,50.7,9241.0,77.0,0.0,48.7,11905.0,75.0,0.0,49.0,10905.0,116.0,0.0,47.8,10699.0,118.0,0.0,,,,,43.2,10235.0,67.0,0.0,,,,,49.0,11715.0,79.0,0.0,48.8,11814.0,123.0,0.0,47.3,11082.0,49.0,0.0,47.9,11187.0,75.0,0.0,,,,,,,,,,,,,47.7,10134.0,157.0,0.0,,,,,48.6,11770.0,49.0,0.0,,,,,48.1,10604.0,64.0,0.0,,,,,48.4,10774.0,43.0,0.0,,,,,,,,
R,1P,,,,,43.8,22208.0,87.0,1.53,41.6,22208.0,312.0,1.78,43.7,25188.0,113.0,1.33,,,,,42.4,27593.0,67.0,1.07,,,,,43.7,22000.0,148.0,1.01,,,,,43.6,21031.0,31.0,1.7,,,,,41.6,20895.0,87.0,1.47,42.5,23842.0,94.0,1.37,43.7,23886.0,77.0,1.16,43.6,24214.0,85.0,1.3,40.4,20183.0,159.0,1.83,43.5,25802.0,87.0,1.15,,,,,34.1,12227.0,284.0,2.65,,,,,,,,,,,,,44.0,21336.0,117.0,1.38,43.8,23021.0,55.0,1.24,42.1,22867.0,277.0,1.7,,,,,,,,,,,,,,,,,42.9,21928.0,219.0,1.67,41.3,23108.0,295.0,1.33,,,,,,,,,,,,,,,,,43.0,22920.0,128.0,1.84,43.3,23829.0,73.0,1.17,44.7,25479.0,171.0,1.01,,,,,,,,,42.2,23186.0,132.0,1.16,,,,,42.4,22639.0,150.0,1.4,41.9,24138.0,89.0,1.4,,,,,,,,,43.8,21042.0,136.0,1.45,41.9,23733.0,130.0,1.79,42.4,21229.0,206.0,1.59,43.2,21430.0,182.0,1.49,,,,,39.2,20135.0,126.0,1.48,,,,,43.5,26856.0,83.0,1.17,43.2,22566.0,158.0,1.6,41.1,21907.0,132.0,1.63,40.8,21033.0,152.0,1.73,,,,,,,,,,,,,41.0,21176.0,262.0,1.53,,,,,42.6,23272.0,135.0,1.68,,,,,43.7,22075.0,60.0,1.15,,,,,42.7,21998.0,88.0,1.72,,,,,,,,
R,2C,,,,,41.4,22156.0,111.0,1.6,40.4,22051.0,353.0,1.84,41.5,25140.0,114.0,1.32,41.9,25923.0,82.0,1.16,41.1,27548.0,78.0,1.15,41.4,22506.0,107.0,1.29,41.1,21935.0,162.0,1.0,,,,,41.1,21021.0,31.0,1.76,42.4,17361.0,79.0,1.51,40.1,20882.0,86.0,1.48,39.6,23790.0,113.0,1.53,41.6,23863.0,80.0,1.25,41.1,24178.0,82.0,1.38,40.6,20164.0,154.0,1.85,39.5,25724.0,124.0,1.16,41.7,22402.0,198.0,0.92,27.6,10133.0,240.0,2.47,41.1,20372.0,162.0,1.3,42.3,20068.0,68.0,1.29,41.7,24767.0,102.0,0.71,42.0,21322.0,114.0,1.4,41.3,22992.0,64.0,1.37,40.5,22792.0,278.0,1.55,41.8,26060.0,143.0,1.08,,,,,39.2,21728.0,225.0,1.36,,,,,40.6,21795.0,218.0,1.69,40.8,22985.0,334.0,1.33,41.0,22163.0,153.0,1.51,39.9,23225.0,106.0,1.33,42.9,19062.0,154.0,1.11,41.5,23051.0,137.0,1.17,40.5,22855.0,142.0,1.82,41.1,23792.0,75.0,1.17,42.1,25426.0,188.0,1.06,40.9,22346.0,123.0,1.19,41.2,19546.0,65.0,1.51,40.3,23142.0,138.0,1.3,40.5,20875.0,138.0,1.03,40.9,22592.0,157.0,1.43,40.8,24123.0,91.0,1.41,41.5,19828.0,96.0,1.26,,,,,41.5,20961.0,153.0,1.52,39.4,23675.0,124.0,1.8,40.0,21092.0,214.0,1.57,40.7,21303.0,191.0,1.46,42.0,22455.0,112.0,1.19,41.0,20126.0,125.0,1.5,41.7,25027.0,88.0,0.75,41.1,26833.0,84.0,1.14,40.8,22494.0,158.0,1.51,39.4,21895.0,130.0,1.68,39.5,20975.0,144.0,1.85,42.0,23561.0,127.0,1.16,,,,,41.5,25227.0,74.0,1.2,39.7,20931.0,328.0,1.5,42.0,19287.0,33.0,1.21,40.2,23226.0,125.0,1.7,41.9,20769.0,136.0,1.28,41.6,22022.0,64.0,1.25,43.2,23452.0,52.0,0.99,40.5,21943.0,100.0,1.77,39.7,19266.0,54.0,1.36,42.6,19631.0,438.0,1.77
S,5I,,,,,46.1,8640.0,0.0,0.56,48.9,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,41.2,8610.0,25.0,0.78,,,,,,,,,,,,,47.1,5758.0,2.0,0.46,44.9,8640.0,0.0,0.73,44.2,2880.0,0.0,0.0,,,,,33.2,4341.0,563.0,1.91,,,,,,,,,31.8,4880.0,268.0,1.4,,,,,,,,,,,,,44.1,5760.0,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,8638.0,2.0,0.56,,,,,,,,,,,,,,,,,46.5,8640.0,0.0,0.59,,,,,40.1,8543.0,37.0,0.59,,,,,,,,,,,,,,,,,,,,,47.3,5745.0,16.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,6706.0,299.0,0.91,,,,,46.4,8640.0,0.0,0.58,,,,,41.4,8550.0,3.0,1.35,,,,,45.1,8639.0,1.0,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,6297.0,129.0,0.32
