,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,LMMF00MTQ,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MAYG00MYT,MAYG00MYT,MAYG00MYT,MAYG00MYT,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REUN00REU,REUN00REU,REUN00REU,REUN00REU,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
G,5Q,49.1,11491.0,159.0,0.0,,,,,,,,,,,,,48.3,11147.0,25.0,0.0,,,,,48.9,9775.0,13.0,0.0,,,,,49.7,11301.0,38.0,0.0,,,,,46.6,9047.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50.1,10037.0,59.0,0.0,48.6,10547.0,39.0,0.0,50.5,10047.0,11.0,0.0,50.4,12001.0,23.0,0.0,,,,,,,,,,,,,46.9,11695.0,32.0,0.0,50.1,11481.0,22.0,0.0,45.7,11325.0,32.0,0.0,50.1,10908.0,82.0,0.0,,,,,,,,,47.1,11925.0,23.0,0.0,45.0,11763.0,28.0,0.0,50.6,9270.0,43.0,0.0,47.8,10717.0,28.0,0.0,,,,,,,,,,,,,46.2,10265.0,20.0,0.0,31.7,2919.0,39.0,0.0,,,,,49.9,10461.0,44.0,0.0,,,,,,,,,47.7,9585.0,16.0,0.0,50.5,11208.0,36.0,0.0,,,,,,,,,,,,,,,,,49.1,9552.0,13.0,0.0,,,,,50.4,11880.0,19.0,0.0,,,,,,,,,,,,,,,,,47.2,10519.0,22.0,0.0,49.6,11091.0,54.0,0.0,,,,,48.9,10018.0,13.0,0.0,,,,,46.9,10454.0,11.0,0.0,,,,,49.0,9355.0,27.0,0.0,,,,,50.5,10332.0,19.0,0.0,,,,,34.8,8859.0,44.0,0.0,46.4,12532.0,17.0,0.0
R,1C,42.5,21717.0,293.0,1.28,45.2,22102.0,81.0,1.27,43.2,20763.0,269.0,1.67,45.1,24949.0,111.0,1.25,43.8,25374.0,53.0,1.16,43.9,27516.0,65.0,1.2,44.5,23048.0,132.0,1.58,45.0,21737.0,123.0,1.62,44.0,23149.0,143.0,1.72,45.0,21914.0,38.0,1.52,43.0,18089.0,94.0,1.27,42.7,20604.0,103.0,1.46,44.3,23757.0,68.0,1.54,45.2,23568.0,62.0,1.25,44.9,24072.0,87.0,1.52,41.8,20519.0,147.0,1.34,44.9,25528.0,106.0,1.51,42.8,23145.0,146.0,1.07,45.9,21033.0,72.0,1.54,46.3,20339.0,26.0,1.11,46.3,25076.0,41.0,0.69,45.7,22334.0,148.0,1.32,45.3,23759.0,109.0,1.66,43.1,22542.0,338.0,1.67,44.7,26012.0,156.0,1.05,44.2,23752.0,132.0,1.86,42.5,22825.0,178.0,1.86,46.1,24244.0,130.0,1.25,44.3,22225.0,214.0,1.89,42.4,23889.0,260.0,1.74,42.0,22113.0,165.0,1.5,41.7,24050.0,114.0,1.54,43.2,19466.0,142.0,1.18,46.1,22728.0,89.0,1.24,44.4,22594.0,124.0,1.53,44.9,24008.0,80.0,1.6,46.3,25433.0,180.0,1.16,46.1,21852.0,47.0,1.26,39.1,19129.0,94.0,1.57,43.8,24075.0,141.0,1.77,45.5,21808.0,79.0,1.11,43.8,23107.0,171.0,1.44,42.6,23684.0,168.0,1.63,45.1,21274.0,81.0,1.29,46.3,24401.0,77.0,1.01,45.9,21743.0,148.0,1.77,44.1,3108.0,10.0,2.72,43.9,20875.0,233.0,1.92,45.0,20973.0,173.0,1.96,45.1,23175.0,118.0,1.12,40.4,19938.0,130.0,1.48,46.5,25364.0,45.0,1.14,44.9,26417.0,82.0,1.18,44.4,23135.0,156.0,1.76,42.7,21035.0,115.0,1.68,42.6,20826.0,139.0,1.92,46.3,24385.0,182.0,1.22,45.8,21057.0,47.0,1.32,44.9,25520.0,101.0,1.34,44.1,25567.0,54.0,1.36,42.3,21539.0,253.0,1.59,46.5,21666.0,48.0,1.44,43.9,23214.0,151.0,1.87,44.6,21375.0,167.0,1.4,45.2,22350.0,86.0,1.68,46.4,23787.0,42.0,1.03,44.2,22876.0,74.0,1.74,39.7,20473.0,50.0,1.22,46.9,27107.0,57.0,0.85
R,2P,41.8,21528.0,345.0,1.42,40.8,21987.0,104.0,1.2,39.8,20444.0,356.0,1.58,40.9,24770.0,140.0,1.15,42.4,24907.0,53.0,1.02,40.5,27348.0,107.0,1.09,41.5,22187.0,86.0,1.52,40.3,21608.0,154.0,1.59,39.3,22631.0,210.0,1.62,40.4,21822.0,48.0,1.39,42.7,13844.0,20.0,1.3,39.2,20484.0,141.0,1.25,39.3,23634.0,100.0,1.43,41.0,23519.0,69.0,1.03,40.5,23794.0,124.0,1.29,39.8,20347.0,154.0,1.16,39.0,25164.0,196.0,1.52,41.5,22940.0,213.0,1.02,40.5,20765.0,172.0,1.55,42.0,20264.0,40.0,1.11,41.3,24860.0,153.0,0.76,41.2,22121.0,152.0,1.4,40.6,23624.0,143.0,1.56,39.7,22169.0,351.0,1.48,41.8,25266.0,102.0,0.91,39.6,23267.0,300.0,1.89,39.9,20815.0,220.0,1.91,41.0,23870.0,237.0,1.19,40.1,21756.0,247.0,1.55,39.9,23606.0,336.0,1.83,41.3,21540.0,124.0,1.3,40.5,23164.0,96.0,1.44,42.6,19381.0,143.0,1.07,41.8,22023.0,139.0,0.96,40.2,22354.0,179.0,1.48,40.8,23841.0,122.0,1.57,41.5,25214.0,223.0,1.2,41.4,21277.0,102.0,1.31,41.5,19226.0,49.0,1.46,39.8,23909.0,161.0,1.49,40.2,21416.0,103.0,1.14,40.2,22909.0,220.0,1.38,39.7,23596.0,181.0,1.45,42.1,20847.0,66.0,1.19,41.7,24186.0,162.0,1.01,41.4,21476.0,139.0,1.66,39.2,3095.0,13.0,2.45,39.6,20506.0,248.0,1.41,40.5,20677.0,143.0,1.6,42.4,22382.0,83.0,1.11,40.4,19825.0,142.0,1.4,41.4,25163.0,126.0,1.11,40.5,26244.0,106.0,1.01,39.9,22867.0,176.0,1.73,39.4,20830.0,120.0,1.69,39.0,20559.0,157.0,1.7,42.2,23847.0,127.0,1.13,41.3,20876.0,68.0,1.33,40.0,25271.0,121.0,1.2,41.9,24856.0,75.0,1.41,39.4,20781.0,334.0,1.31,42.4,18314.0,31.0,1.41,39.5,22947.0,159.0,1.56,42.1,20541.0,98.0,1.12,40.9,22136.0,103.0,1.53,42.9,23681.0,55.0,1.06,39.3,22644.0,112.0,1.59,39.5,19964.0,35.0,1.14,42.9,26203.0,51.0,0.78
S,1C,43.9,11486.0,32.0,0.0,41.9,14074.0,15.0,0.71,47.6,8640.0,0.0,0.0,41.5,11448.0,399.0,0.0,,,,,,,,,44.7,11520.0,0.0,0.0,41.7,14386.0,14.0,1.26,46.7,10686.0,0.0,0.0,,,,,,,,,43.7,16692.0,44.0,0.46,43.2,13291.0,24.0,0.59,46.2,2880.0,0.0,0.0,,,,,38.7,10936.0,433.0,1.23,37.8,2880.0,0.0,0.0,45.7,6280.0,354.0,0.0,44.4,5760.0,0.0,0.0,44.7,5760.0,0.0,0.0,45.1,6292.0,371.0,0.0,40.3,11512.0,8.0,0.73,,,,,,,,,36.8,8115.0,7.0,0.0,47.2,11520.0,0.0,0.0,,,,,45.9,7670.0,414.0,0.0,,,,,40.9,17150.0,24.0,0.76,,,,,43.0,22651.0,1.0,0.0,46.1,6269.0,347.0,0.0,46.5,11520.0,0.0,0.0,43.6,12403.0,64.0,0.59,,,,,36.5,14169.0,89.0,1.03,42.1,17254.0,1.0,0.0,,,,,,,,,46.9,6349.0,386.0,0.0,,,,,44.6,11500.0,6.0,1.14,41.0,10589.0,2.0,0.0,41.4,9295.0,534.0,0.0,,,,,,,,,,,,,,,,,41.4,14250.0,2.0,0.0,44.2,11912.0,784.0,0.0,43.6,6342.0,361.0,0.0,36.9,9429.0,520.0,1.44,,,,,46.0,8983.0,151.0,0.42,,,,,42.2,14400.0,0.0,1.66,47.2,9901.0,4.0,0.0,41.4,7513.0,133.0,1.76,42.9,12953.0,3.0,2.25,,,,,,,,,,,,,44.7,11923.0,1.0,0.0,,,,,47.1,6342.0,374.0,0.0,,,,,,,,,43.9,8640.0,0.0,1.12
C,6I,,,,,46.2,3560.0,8.0,0.0,40.6,5409.0,88.0,0.0,41.7,8657.0,22.0,0.0,,,,,,,,,,,,,47.0,3032.0,24.0,0.0,,,,,41.9,12076.0,10.0,0.0,,,,,,,,,40.3,20649.0,216.0,0.0,40.2,13653.0,121.0,0.0,,,,,41.4,15981.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,44.0,28387.0,101.0,0.0,44.3,31719.0,41.0,0.0,42.9,20836.0,80.0,0.0,,,,,,,,,,,,,,,,,42.5,20131.0,163.0,0.0,45.4,4055.0,25.0,0.0,,,,,,,,,,,,,,,,,42.3,24335.0,124.0,0.0,44.1,25285.0,269.0,0.0,41.4,13312.0,101.0,0.0,,,,,,,,,43.7,30677.0,112.0,0.0,,,,,41.6,15701.0,135.0,0.0,41.7,8580.0,468.0,0.0,,,,,,,,,44.9,28092.0,23.0,0.0,43.9,3285.0,58.0,0.0,44.0,23077.0,74.0,0.0,42.9,21861.0,69.0,0.0,,,,,44.2,16536.0,329.0,0.0,,,,,41.9,5871.0,42.0,0.0,42.0,15963.0,49.0,0.0,42.7,24032.0,81.0,0.0,,,,,,,,,,,,,40.4,9700.0,23.0,0.0,,,,,42.5,15330.0,28.0,0.0,,,,,42.2,18678.0,553.0,0.0,,,,,43.4,19890.0,37.0,0.0,,,,,44.3,31741.0,14.0,0.0,,,,,,,,
E,1X,,,,,44.2,9544.0,17.0,0.2,41.3,5813.0,43.0,0.29,44.9,7280.0,16.0,0.26,,,,,44.7,10693.0,11.0,0.24,,,,,44.9,8293.0,23.0,0.28,,,,,44.7,9715.0,6.0,0.26,,,,,43.7,10358.0,8.0,0.22,45.0,8490.0,5.0,0.17,44.5,7641.0,8.0,0.19,45.0,7633.0,10.0,0.39,42.1,9541.0,7.0,0.21,43.3,8368.0,32.0,0.35,,,,,,,,,,,,,,,,,45.8,8546.0,20.0,0.24,44.7,9999.0,16.0,0.3,44.4,10376.0,11.0,0.39,,,,,,,,,,,,,,,,,44.0,10190.0,25.0,0.37,43.2,9870.0,64.0,0.36,,,,,,,,,,,,,,,,,44.7,8907.0,8.0,0.28,43.9,10226.0,25.0,0.27,44.7,8231.0,26.0,0.26,,,,,,,,,44.1,9544.0,30.0,0.35,,,,,44.1,10578.0,11.0,0.29,41.6,8076.0,5.0,0.27,,,,,,,,,45.6,8327.0,22.0,0.33,41.8,1085.0,1.0,0.43,44.4,8257.0,9.0,0.5,44.2,8920.0,36.0,0.57,,,,,46.7,7862.0,3.0,0.22,,,,,44.2,10113.0,18.0,0.19,44.1,10853.0,12.0,0.28,44.4,8247.0,7.0,0.18,42.8,6477.0,8.0,0.37,,,,,,,,,44.2,8008.0,11.0,0.25,,,,,43.2,9613.0,41.0,0.54,,,,,44.1,10691.0,9.0,0.32,,,,,45.2,9204.0,9.0,0.32,,,,,44.8,9890.0,15.0,0.27,,,,,,,,
E,5X,,,,,45.1,7874.0,12.0,0.27,47.8,5017.0,48.0,0.37,43.4,6614.0,18.0,0.4,,,,,44.3,9644.0,12.0,0.23,,,,,47.4,6748.0,28.0,0.33,,,,,45.5,8447.0,6.0,0.24,,,,,43.3,10017.0,7.0,0.25,43.9,8030.0,4.0,0.22,46.8,6922.0,9.0,0.24,44.6,6800.0,11.0,0.4,36.0,8615.0,7.0,0.32,43.4,7529.0,33.0,0.5,,,,,,,,,,,,,,,,,46.4,7979.0,20.0,0.34,45.8,9356.0,14.0,0.26,45.2,9384.0,15.0,0.31,,,,,,,,,,,,,,,,,45.4,9189.0,26.0,0.37,43.9,8557.0,74.0,0.47,,,,,,,,,,,,,,,,,45.4,8341.0,12.0,0.39,45.0,9392.0,26.0,0.3,45.6,7359.0,29.0,0.29,,,,,,,,,45.6,8920.0,23.0,0.27,,,,,45.7,9366.0,10.0,0.26,44.7,7079.0,10.0,0.34,,,,,,,,,47.3,7744.0,20.0,0.35,44.6,745.0,2.0,0.4,46.0,7366.0,12.0,0.5,44.3,8057.0,42.0,0.49,,,,,40.7,7609.0,5.0,0.3,,,,,45.8,8639.0,17.0,0.22,46.0,9586.0,15.0,0.25,44.9,7974.0,7.0,0.22,45.8,5684.0,10.0,0.33,,,,,,,,,46.1,7202.0,8.0,0.34,,,,,44.7,8684.0,36.0,0.53,,,,,45.5,9586.0,6.0,0.28,,,,,45.2,8302.0,9.0,0.35,,,,,45.0,9633.0,9.0,0.25,,,,,,,,
E,7X,,,,,45.5,7874.0,12.0,0.0,47.8,5015.0,48.0,0.0,43.9,6617.0,17.0,0.0,,,,,44.5,9643.0,14.0,0.0,,,,,46.7,6748.0,26.0,0.0,,,,,45.1,8447.0,6.0,0.0,,,,,42.0,10016.0,6.0,0.0,44.0,8029.0,5.0,0.0,46.6,6921.0,8.0,0.0,44.4,6796.0,10.0,0.0,43.5,8616.0,6.0,0.0,43.8,7529.0,33.0,0.0,,,,,,,,,,,,,,,,,45.7,7979.0,20.0,0.0,45.6,9356.0,14.0,0.0,45.3,9384.0,14.0,0.0,,,,,,,,,,,,,,,,,44.5,9188.0,26.0,0.0,43.5,8561.0,74.0,0.0,,,,,,,,,,,,,,,,,45.8,8344.0,11.0,0.0,44.8,9391.0,26.0,0.0,45.6,7357.0,30.0,0.0,,,,,,,,,45.2,8917.0,25.0,0.0,,,,,44.7,9366.0,10.0,0.0,44.8,7079.0,10.0,0.0,,,,,,,,,46.8,7737.0,18.0,0.0,43.4,745.0,2.0,0.0,45.5,7368.0,10.0,0.0,43.9,8046.0,42.0,0.0,,,,,47.2,7609.0,6.0,0.0,,,,,43.8,8640.0,17.0,0.0,45.0,9586.0,15.0,0.0,44.3,7974.0,7.0,0.0,44.4,5684.0,10.0,0.0,,,,,,,,,45.5,7202.0,8.0,0.0,,,,,44.0,8683.0,35.0,0.0,,,,,44.6,9586.0,6.0,0.0,,,,,44.2,8299.0,10.0,0.0,,,,,45.5,9633.0,9.0,0.0,,,,,,,,
E,8X,,,,,49.8,7872.0,12.0,0.0,52.6,5017.0,48.0,0.0,48.1,6614.0,18.0,0.0,,,,,48.8,9634.0,14.0,0.0,,,,,51.5,6716.0,26.0,0.0,,,,,51.1,8448.0,6.0,0.0,,,,,48.5,10018.0,7.0,0.0,49.4,8030.0,4.0,0.0,51.1,6922.0,9.0,0.0,50.1,6798.0,10.0,0.0,42.9,8596.0,16.0,0.0,49.4,7529.0,33.0,0.0,,,,,,,,,,,,,,,,,50.8,7869.0,19.0,0.0,50.5,9132.0,9.0,0.0,49.8,9369.0,13.0,0.0,,,,,,,,,,,,,,,,,49.5,9145.0,23.0,0.0,47.8,8553.0,74.0,0.0,,,,,,,,,,,,,,,,,50.2,8343.0,11.0,0.0,50.9,9222.0,23.0,0.0,50.0,7360.0,29.0,0.0,,,,,,,,,51.4,8824.0,21.0,0.0,,,,,51.1,9356.0,8.0,0.0,49.1,7068.0,7.0,0.0,,,,,,,,,51.9,7656.0,13.0,0.0,48.4,745.0,2.0,0.0,51.8,7274.0,8.0,0.0,49.3,7731.0,37.0,0.0,,,,,49.7,7610.0,5.0,0.0,,,,,49.4,8639.0,17.0,0.0,51.4,9578.0,13.0,0.0,49.2,7959.0,3.0,0.0,50.8,5679.0,10.0,0.0,,,,,,,,,50.1,7202.0,8.0,0.0,,,,,50.2,8600.0,33.0,0.0,,,,,50.8,9566.0,3.0,0.0,,,,,50.5,8302.0,9.0,0.0,,,,,49.9,9632.0,8.0,0.0,,,,,,,,
G,2X,,,,,44.4,17611.0,69.0,0.31,43.4,17676.0,184.0,0.36,43.9,16751.0,75.0,0.37,,,,,43.4,20301.0,55.0,0.36,,,,,43.3,17701.0,179.0,0.34,,,,,43.4,17205.0,46.0,0.44,,,,,41.8,19802.0,130.0,0.34,42.6,20168.0,125.0,0.32,44.3,16990.0,56.0,0.27,43.5,16381.0,61.0,0.46,43.0,16159.0,127.0,0.34,42.1,17607.0,81.0,0.42,,,,,,,,,,,,,,,,,44.0,16565.0,131.0,0.34,43.4,18361.0,148.0,0.43,43.7,17409.0,165.0,0.55,,,,,,,,,,,,,,,,,42.8,17266.0,268.0,0.53,42.6,19780.0,174.0,0.4,,,,,,,,,,,,,,,,,43.0,19578.0,163.0,0.39,43.1,19029.0,159.0,0.42,43.7,18089.0,178.0,0.4,,,,,,,,,42.9,18405.0,118.0,0.48,,,,,43.2,18317.0,191.0,0.47,43.4,18968.0,166.0,0.34,,,,,,,,,44.4,15945.0,123.0,0.47,41.8,2127.0,16.0,0.57,43.4,16866.0,196.0,0.63,43.0,16438.0,152.0,0.65,,,,,43.8,17096.0,118.0,0.35,,,,,43.0,19327.0,107.0,0.32,42.8,19046.0,167.0,0.53,42.7,17982.0,71.0,0.29,42.7,17288.0,107.0,0.53,,,,,,,,,43.7,17221.0,94.0,0.33,,,,,42.4,16349.0,272.0,0.7,,,,,42.5,18324.0,97.0,0.51,,,,,,,,,,,,,43.2,18477.0,91.0,0.45,,,,,,,,
G,5X,,,,,49.5,10449.0,47.0,0.0,48.8,11571.0,91.0,0.0,47.9,9962.0,46.0,0.0,,,,,47.3,12376.0,26.0,0.0,,,,,49.6,10533.0,121.0,0.0,,,,,49.0,10249.0,36.0,0.0,,,,,45.8,12251.0,95.0,0.0,46.5,11958.0,99.0,0.0,50.8,10000.0,42.0,0.0,49.4,9825.0,36.0,0.0,39.2,10028.0,99.0,0.0,47.3,10633.0,42.0,0.0,,,,,,,,,,,,,,,,,49.3,9809.0,67.0,0.0,49.6,10595.0,89.0,0.0,49.1,11186.0,93.0,0.0,,,,,,,,,,,,,,,,,48.4,11168.0,216.0,0.0,47.6,11644.0,114.0,0.0,,,,,,,,,,,,,,,,,47.7,11741.0,103.0,0.0,48.4,11725.0,117.0,0.0,49.2,10933.0,105.0,0.0,,,,,,,,,49.1,10682.0,73.0,0.0,,,,,48.8,11280.0,144.0,0.0,48.5,11579.0,110.0,0.0,,,,,,,,,51.0,9256.0,75.0,0.0,50.8,869.0,4.0,0.0,48.9,10885.0,129.0,0.0,47.7,10693.0,106.0,0.0,,,,,43.2,10236.0,66.0,0.0,,,,,49.0,11696.0,81.0,0.0,48.8,11791.0,134.0,0.0,47.3,11059.0,45.0,0.0,47.8,11180.0,79.0,0.0,,,,,,,,,51.1,10130.0,53.0,0.0,,,,,47.8,10153.0,168.0,0.0,,,,,48.6,11747.0,50.0,0.0,,,,,48.1,10613.0,57.0,0.0,,,,,48.7,10758.0,36.0,0.0,,,,,,,,
R,1P,,,,,43.8,22083.0,83.0,1.29,41.8,20706.0,281.0,1.56,43.7,24917.0,111.0,1.27,,,,,42.6,27504.0,69.0,1.08,,,,,43.6,21710.0,131.0,1.58,,,,,43.6,21909.0,38.0,1.42,,,,,41.4,20588.0,106.0,1.45,42.9,23740.0,72.0,1.51,43.8,23552.0,66.0,1.14,43.5,24053.0,93.0,1.34,40.5,20490.0,155.0,1.17,43.5,25505.0,112.0,1.5,,,,,,,,,,,,,,,,,44.2,22312.0,161.0,1.33,43.9,23742.0,111.0,1.5,41.8,22502.0,348.0,1.29,,,,,,,,,,,,,,,,,42.9,22205.0,210.0,1.65,41.1,23830.0,273.0,1.81,,,,,,,,,,,,,,,,,43.1,22568.0,135.0,1.43,43.6,23994.0,86.0,1.42,44.8,25417.0,184.0,1.09,,,,,,,,,42.5,24064.0,140.0,1.64,,,,,42.4,23082.0,181.0,1.39,41.2,23648.0,179.0,1.49,,,,,,,,,44.5,21724.0,150.0,1.51,42.7,3107.0,10.0,2.26,42.5,20835.0,237.0,1.87,43.6,20944.0,171.0,1.8,,,,,39.2,19913.0,138.0,1.42,,,,,43.4,26398.0,85.0,1.12,43.1,23112.0,149.0,1.65,41.4,21004.0,117.0,1.62,41.4,20810.0,140.0,1.75,,,,,,,,,43.4,25499.0,103.0,1.21,,,,,41.0,21507.0,257.0,1.49,,,,,42.6,23188.0,161.0,1.56,,,,,43.8,22323.0,84.0,1.56,,,,,42.8,22868.0,76.0,1.74,,,,,,,,
R,2C,,,,,41.4,22059.0,89.0,1.22,40.4,20574.0,328.0,1.58,41.7,24855.0,122.0,1.27,42.0,25046.0,71.0,1.24,41.2,27461.0,86.0,1.16,41.1,22384.0,116.0,1.58,41.0,21676.0,147.0,1.63,,,,,41.0,21891.0,37.0,1.56,42.0,16791.0,93.0,1.33,39.9,20572.0,104.0,1.48,40.0,23703.0,73.0,1.49,41.8,23533.0,66.0,1.18,41.0,23999.0,93.0,1.39,40.4,20473.0,151.0,1.25,39.6,25410.0,142.0,1.58,41.9,22934.0,219.0,1.03,40.9,20679.0,201.0,1.46,42.4,20264.0,44.0,1.11,41.7,24881.0,147.0,0.68,41.7,22271.0,158.0,1.42,41.2,23708.0,121.0,1.6,40.2,22376.0,340.0,1.5,41.4,25459.0,115.0,0.98,,,,,39.5,21071.0,199.0,1.86,,,,,40.5,22048.0,223.0,1.66,40.6,23708.0,298.0,1.75,40.9,21784.0,147.0,1.45,40.2,23396.0,115.0,1.66,42.9,19384.0,139.0,1.21,41.5,22186.0,131.0,1.08,40.8,22504.0,154.0,1.49,41.3,23966.0,89.0,1.49,42.1,25345.0,203.0,1.22,41.0,21466.0,93.0,1.26,41.2,19403.0,40.0,1.57,40.4,24032.0,143.0,1.6,40.5,21366.0,119.0,1.04,40.8,23049.0,190.0,1.3,40.4,23635.0,174.0,1.45,41.7,20976.0,81.0,1.34,,,,,41.9,21630.0,149.0,1.55,39.9,3102.0,11.0,2.47,40.1,20714.0,235.0,1.73,41.1,20846.0,161.0,1.69,42.0,22526.0,90.0,1.3,41.0,19895.0,142.0,1.37,41.8,25173.0,126.0,1.14,41.1,26364.0,84.0,1.15,40.5,23047.0,160.0,1.57,40.0,20967.0,111.0,1.56,39.9,20754.0,136.0,1.83,41.9,23933.0,144.0,1.11,,,,,40.7,25418.0,106.0,1.2,41.5,25090.0,85.0,1.35,39.7,21221.0,309.0,1.33,41.8,19572.0,42.0,1.45,40.0,23115.0,150.0,1.65,41.6,20790.0,178.0,1.37,41.5,22269.0,84.0,1.57,43.3,23681.0,61.0,0.95,39.9,22798.0,86.0,1.82,39.1,20119.0,51.0,1.23,42.7,26910.0,63.0,0.86
S,5I,,,,,46.3,8594.0,7.0,0.58,48.9,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.5,8609.0,24.0,0.77,,,,,,,,,,,,,47.1,5756.0,4.0,0.46,45.2,8640.0,0.0,0.72,44.1,2880.0,0.0,0.0,,,,,32.9,4373.0,510.0,1.71,,,,,,,,,,,,,,,,,,,,,44.6,5756.0,4.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,8638.0,2.0,0.57,,,,,,,,,,,,,,,,,46.6,8640.0,0.0,0.63,,,,,40.4,8524.0,39.0,0.64,,,,,,,,,,,,,,,,,,,,,47.3,5737.0,8.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,6716.0,285.0,0.81,,,,,46.4,8640.0,0.0,0.59,,,,,41.5,8640.0,0.0,1.34,,,,,42.8,4620.0,128.0,1.52,45.0,8640.0,0.0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,8640.0,0.0,0.33
