,,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,OHI300ATA,OHI300ATA,OHI300ATA,OHI300ATA,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YAR200AUS,YAR200AUS,YAR200AUS,YAR200AUS
,,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath,snr,obs,gaps,multipath
G,5X,47.4,10937.0,30.0,0.0,,,,,48.9,10243.0,27.0,0.0,,,,,45.8,12236.0,105.0,0.0,49.4,9827.0,34.0,0.0,48.0,10628.0,53.0,0.0,,,,,,,,,,,,,49.5,10616.0,60.0,0.0,49.0,11187.0,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,49.1,10652.0,65.0,0.0,,,,,,,,,,,,,50.8,9229.0,74.0,0.0,48.9,11931.0,77.0,0.0,48.9,10962.0,116.0,0.0,48.0,10663.0,120.0,0.0,,,,,,,,,48.9,11792.0,122.0,0.0,47.7,11236.0,71.0,0.0,47.9,10179.0,186.0,0.0,,,,,,,,,48.1,10593.0,48.0,0.0,,,,,48.6,10742.0,57.0,0.0,,,,
R,1C,43.9,23250.0,57.0,1.44,44.7,21870.0,110.0,1.32,44.9,21054.0,32.0,1.38,43.0,19447.0,101.0,1.38,42.8,21883.0,97.0,1.32,45.0,23038.0,82.0,1.33,45.1,24402.0,106.0,1.2,45.8,21721.0,73.0,1.38,46.2,21096.0,26.0,1.1,46.4,25901.0,45.0,0.96,44.9,22539.0,55.0,1.32,43.0,22024.0,357.0,1.54,44.9,25554.0,151.0,1.26,42.5,22618.0,175.0,1.83,41.5,9779.0,41.0,1.71,46.1,22166.0,92.0,1.24,46.2,23017.0,48.0,1.19,39.1,20446.0,83.0,1.16,43.7,22746.0,115.0,1.41,45.7,22374.0,90.0,1.09,44.8,20126.0,74.0,1.5,46.5,25717.0,73.0,1.04,45.4,20632.0,121.0,1.57,43.8,22449.0,122.0,1.71,43.9,20077.0,240.0,1.92,44.8,20278.0,232.0,1.7,45.2,21858.0,117.0,1.32,46.5,26266.0,46.0,0.86,44.4,22490.0,158.0,1.79,42.3,19837.0,162.0,1.72,42.5,20616.0,302.0,1.54,46.4,20592.0,59.0,1.41,44.8,20450.0,151.0,1.48,45.1,21424.0,69.0,1.41,46.5,24498.0,49.0,1.17,44.0,21497.0,79.0,1.87,39.2,21124.0,41.0,1.29
R,1P,42.6,23242.0,59.0,1.26,,,,,43.5,21053.0,32.0,1.29,,,,,41.5,21869.0,104.0,1.29,43.5,23021.0,83.0,1.39,43.6,24384.0,112.0,1.08,,,,,,,,,,,,,43.5,22532.0,56.0,1.35,41.6,21976.0,360.0,1.23,,,,,,,,,,,,,,,,,,,,,,,,,42.3,22731.0,118.0,1.17,,,,,,,,,,,,,44.0,20619.0,121.0,1.54,42.4,22437.0,122.0,1.48,42.6,20045.0,237.0,1.8,43.4,20236.0,216.0,1.69,,,,,,,,,43.0,22465.0,160.0,1.55,41.0,19812.0,171.0,1.56,41.2,20570.0,311.0,1.29,,,,,,,,,43.7,21408.0,72.0,1.17,,,,,42.6,21485.0,85.0,1.82,,,,
R,2C,41.1,23198.0,69.0,1.31,41.2,21275.0,115.0,1.44,40.6,21035.0,33.0,1.22,42.1,17452.0,69.0,1.35,39.7,21853.0,103.0,1.27,40.9,22968.0,89.0,1.35,40.0,24320.0,126.0,1.08,40.6,21395.0,185.0,1.39,42.1,21017.0,52.0,1.03,41.5,25694.0,144.0,1.0,40.9,22494.0,68.0,1.51,39.7,21830.0,348.0,1.42,41.4,24939.0,157.0,1.3,39.0,21325.0,218.0,1.87,40.4,9485.0,46.0,1.7,41.4,21639.0,102.0,1.22,40.9,22531.0,105.0,1.13,40.9,20504.0,69.0,1.29,40.3,22680.0,122.0,1.27,40.5,21754.0,121.0,0.85,41.5,19589.0,95.0,1.49,,,,,41.5,20513.0,124.0,1.4,39.8,22374.0,118.0,1.5,40.0,19928.0,241.0,1.58,40.7,20091.0,190.0,1.64,41.8,21376.0,110.0,1.28,41.6,26044.0,108.0,0.82,40.1,22401.0,165.0,1.65,39.7,19753.0,164.0,1.53,39.5,20370.0,365.0,1.38,41.6,19511.0,53.0,1.4,41.5,19805.0,150.0,1.53,41.5,21371.0,72.0,1.23,43.0,24422.0,55.0,1.09,40.4,21415.0,86.0,1.87,39.4,20369.0,55.0,1.25
R,2P,40.5,23115.0,86.0,1.31,41.6,21054.0,90.0,1.04,40.0,20944.0,46.0,1.2,42.9,15602.0,22.0,1.24,39.1,21792.0,120.0,1.23,40.3,22852.0,92.0,1.4,39.4,24162.0,165.0,1.13,40.1,21488.0,167.0,1.39,41.7,21023.0,44.0,1.09,41.1,25672.0,157.0,0.99,40.3,22380.0,95.0,1.39,39.3,21509.0,347.0,1.38,41.8,24732.0,106.0,0.99,39.5,20939.0,209.0,1.79,40.9,9324.0,30.0,1.59,41.8,21473.0,100.0,1.23,41.2,22479.0,105.0,1.09,41.2,20311.0,52.0,0.84,39.7,22537.0,148.0,1.16,40.1,21815.0,115.0,1.18,41.9,19453.0,70.0,1.38,41.8,25555.0,148.0,0.95,40.9,20363.0,135.0,1.5,39.3,22205.0,135.0,1.51,39.4,19700.0,248.0,1.64,40.2,19921.0,147.0,1.52,42.1,21273.0,84.0,1.17,41.2,26018.0,126.0,0.85,39.6,22230.0,178.0,1.51,38.7,19576.0,159.0,1.55,39.0,20020.0,385.0,1.3,42.1,17989.0,34.0,1.12,42.1,19454.0,86.0,1.33,40.9,21299.0,80.0,1.24,42.7,24420.0,58.0,1.13,39.8,21273.0,107.0,1.86,,,,
C,2I,,,,,39.2,8223.0,41.0,0.57,,,,,43.8,28800.0,0.0,0.17,41.2,30056.0,11.0,0.27,39.2,8075.0,13.0,0.63,38.7,12915.0,246.0,0.57,45.5,23039.0,9.0,0.25,45.8,23040.0,8.0,0.13,,,,,,,,,,,,,41.9,13994.0,68.0,0.42,44.1,2165.0,7.0,0.37,40.2,11295.0,28.0,0.43,42.6,6815.0,11.0,0.49,46.7,2335.0,6.0,0.33,,,,,,,,,,,,,43.8,33807.0,35.0,0.28,41.7,5586.0,15.0,0.32,,,,,,,,,,,,,,,,,40.9,11296.0,18.0,0.49,41.6,7370.0,12.0,0.31,,,,,,,,,,,,,,,,,39.7,8074.0,24.0,0.55,40.5,19991.0,33.0,0.55,42.1,13056.0,17.0,0.28,,,,,,,,
E,1C,,,,,43.6,7464.0,38.0,0.31,,,,,41.2,3756.0,4.0,0.12,,,,,,,,,,,,,49.3,4401.0,215.0,0.57,49.8,3752.0,153.0,0.47,49.0,7159.0,15.0,0.35,,,,,,,,,43.1,9261.0,39.0,0.31,41.9,8881.0,51.0,0.24,42.0,5245.0,3.0,0.2,45.3,7692.0,12.0,0.28,44.8,9085.0,17.0,0.24,41.9,9062.0,22.0,0.1,,,,,49.8,7942.0,10.0,0.21,43.6,8499.0,20.0,0.25,49.9,8102.0,25.0,0.26,,,,,,,,,,,,,,,,,44.1,7694.0,14.0,0.29,49.7,8327.0,16.0,0.3,,,,,,,,,,,,,41.9,5266.0,2.0,0.25,44.0,7042.0,27.0,0.31,,,,,49.7,7714.0,9.0,0.27,,,,,40.4,8498.0,18.0,0.11
E,5Q,,,,,44.2,6841.0,28.0,0.27,,,,,41.7,3329.0,9.0,0.08,,,,,,,,,,,,,46.2,4352.0,199.0,0.72,48.8,3740.0,144.0,0.6,47.8,6253.0,16.0,0.36,,,,,,,,,43.8,8506.0,30.0,0.29,41.7,7571.0,37.0,0.23,42.4,5252.0,1.0,0.15,44.2,6790.0,21.0,0.2,42.1,7687.0,21.0,0.18,29.8,1055.0,32.0,0.2,,,,,48.3,7537.0,11.0,0.2,44.1,8129.0,15.0,0.18,48.4,7662.0,28.0,0.26,,,,,,,,,,,,,,,,,44.8,7132.0,5.0,0.24,48.2,8042.0,21.0,0.25,,,,,,,,,,,,,41.6,4044.0,3.0,0.17,44.8,6560.0,22.0,0.29,,,,,48.1,7148.0,9.0,0.24,,,,,32.2,4806.0,46.0,0.17
E,7Q,,,,,44.1,6820.0,37.0,0.0,,,,,42.8,3177.0,2.0,0.0,,,,,,,,,,,,,44.9,4261.0,206.0,0.0,48.4,3737.0,144.0,0.0,49.2,6251.0,18.0,0.0,,,,,,,,,43.7,8412.0,35.0,0.0,41.9,7582.0,31.0,0.0,43.0,5260.0,2.0,0.0,44.5,6804.0,15.0,0.0,43.1,7704.0,22.0,0.0,43.1,8486.0,18.0,0.0,,,,,49.5,7560.0,10.0,0.0,44.5,8125.0,18.0,0.0,49.8,7669.0,21.0,0.0,,,,,,,,,,,,,,,,,44.9,7129.0,5.0,0.0,49.4,8057.0,16.0,0.0,,,,,,,,,,,,,42.0,3986.0,6.0,0.0,45.0,6573.0,19.0,0.0,,,,,47.6,7146.0,11.0,0.0,,,,,42.5,8371.0,15.0,0.0
E,8Q,,,,,46.9,6931.0,28.0,0.0,,,,,44.8,1639.0,0.0,0.0,,,,,,,,,,,,,41.1,4281.0,176.0,0.0,45.2,3734.0,137.0,0.0,44.9,6241.0,28.0,0.0,,,,,,,,,46.5,8241.0,19.0,0.0,44.6,7692.0,29.0,0.0,45.6,5285.0,2.0,0.0,47.2,6839.0,7.0,0.0,45.5,7738.0,16.0,0.0,46.5,1860.0,2.0,0.0,,,,,45.3,7570.0,7.0,0.0,47.2,8180.0,7.0,0.0,45.7,7670.0,21.0,0.0,,,,,,,,,,,,,,,,,47.8,7155.0,7.0,0.0,45.3,8051.0,17.0,0.0,,,,,,,,,,,,,,,,,47.7,6624.0,12.0,0.0,,,,,44.5,7154.0,7.0,0.0,,,,,44.6,5568.0,9.0,0.0
